convention,hopping_pi,delta_difference_pi,sigma_z_coefficient_pi,gap_zero_pi,gap_pi_pi,coarse_winding_zero_raw,coarse_winding_pi_raw,winding_zero_raw,winding_pi_raw,chern_upper_raw,winding_zero,winding_pi,chern_upper,quantization_residual,bulk_edge_relation_residual,winding_momentum_points_used,winding_time_points_used,adaptive_refinement_used,status
literal_equation,2.25,0.6000000000000001,0.6000000000000001,0.09191805757955439,0.6389626352374604,0.7490645094425187,0.7691767326791406,0.9306276124506884,0.9377247184557724,-1.766974823035287e-17,1,1,0,0.06937238754931163,0,21,49,True,gapped_quantized
literal_equation,2.3,0.6000000000000001,0.6000000000000001,0.10180359518073187,0.6479645662773111,0.7543318229879569,0.7623198914953125,0.933098454756798,0.9358977581091182,-0.0,1,1,0,0.06690154524320202,0,21,49,True,gapped_quantized
literal_equation,2.35,0.6000000000000001,0.6000000000000001,0.11136498726664348,0.6570312048143856,0.7510673232778696,0.7551430650592358,0.9326059078208221,0.9339857701087645,3.533949646070574e-17,1,1,0,0.06739409217917791,0,21,49,True,gapped_quantized
literal_equation,2.4,0.6000000000000001,0.6000000000000001,0.11267259566766478,0.6661558313167305,0.7405202676367224,0.7476093535539596,0.9296915962890618,0.931982038263546,3.533949646070574e-17,1,1,0,0.07030840371093816,0,21,49,True,gapped_quantized
literal_equation,2.4499999999999997,0.6000000000000001,0.6000000000000001,0.10399715827125965,0.6753316804049297,0.7258096519639957,0.7396933414376826,0.9253872057969663,0.9298826817863163,3.533949646070574e-17,1,1,0,0.07461279420303368,0,21,49,True,gapped_quantized
literal_equation,2.5,0.6000000000000001,0.6000000000000001,0.0956955169562323,0.6845519333238345,0.7098851384757412,0.7313855170611203,0.9206275351040358,0.927687582673795,-3.533949646070574e-17,1,1,0,0.07937246489596417,0,21,49,True,gapped_quantized
literal_equation,2.55,0.6000000000000001,0.6000000000000001,0.08777809063122097,0.6938097085678873,0.6934414712971158,0.7226966839025228,0.9155977462667624,0.9254013683913838,-3.533949646070574e-17,1,1,0,0.08440225373323762,0,21,49,True,gapped_quantized
literal_equation,2.6,0.6000000000000001,0.6000000000000001,0.080254587750237,0.7030980503428831,0.675933754450209,0.713661951327476,0.9100430969919964,0.923034359460785,3.533949646070574e-17,1,1,0,0.08995690300800363,0,21,49,True,gapped_quantized
literal_equation,2.65,0.6000000000000001,0.6000000000000001,0.07313394705644125,0.7124099144701165,0.6567475469487718,0.7043437850201271,0.9035965762196181,0.920603349789163,-0.0,1,1,0,0.09640342378038191,0,21,49,True,gapped_quantized
literal_equation,2.7,0.6000000000000001,0.6000000000000001,0.06642426412130166,0.721738151241905,0.6356555499883135,0.6948335473077987,0.8958636801063475,0.9181320597868959,-8.834874115176436e-18,1,1,0,0.10413631989365246,0,21,49,True,gapped_quantized
literal_equation,2.75,0.6000000000000001,0.6000000000000001,0.06013269763087395,0.702879084606055,0.6129204889464336,0.6852509790857041,0.8864506653146755,0.9156510941130331,3.533949646070574e-17,1,1,0,0.11354933468532447,0,21,49,True,gapped_quantized
literal_equation,2.8,0.6000000000000001,0.6000000000000001,0.05426534667811803,0.6676163811302189,0.5891703464732609,0.6757411685362406,0.8750436376291633,0.9131972491900798,8.834874115176436e-18,1,1,0,0.12495636237083674,0,21,49,True,gapped_quantized
literal_equation,2.85,0.6000000000000001,0.6000000000000001,0.04882708710359302,0.6318089219555293,0.5651737115608882,0.6664687025264064,0.8615370472857242,0.910812047541627,4.086129278269101e-17,1,1,0,0.13846295271427578,0,21,49,True,gapped_quantized
literal_equation,2.9,0.6000000000000001,0.6000000000000001,0.04382135178785188,0.5956084491492888,0.541657904609179,0.6576088732344981,0.8461270343637366,0.9085394179584549,-5.963540027744093e-17,1,1,0,0.1538729656362634,0,21,49,True,gapped_quantized
literal_equation,2.95,0.6000000000000001,0.6000000000000001,0.0392498383436732,0.5591233039478343,0.5192235523946372,0.6493359671193633,0.8292947622507022,0.9064224773963271,-5.742668174864683e-17,1,1,0,0.1707052377492978,0,21,49,True,gapped_quantized
literal_equation,3.0,0.6000000000000001,0.6000000000000001,0.03511213131338763,0.5224354014382454,0.4983341048425023,0.6418087290515924,0.8116929920251266,0.9044993790338652,7.067899292141149e-17,1,1,0,0.18830700797487343,0,21,49,True,gapped_quantized
literal_equation,0.3,0.7000000000000001,0.7000000000000001,0.658284401777901,0.26257298195358597,3.3996126790461774e-05,5.089623385903909e-05,3.3996126790461774e-05,5.089623385903909e-05,-4.417437057588218e-18,0,0,0,5.089623385903909e-05,0,11,23,False,gapped_quantized
literal_equation,0.35,0.7000000000000001,0.7000000000000001,0.6444966847674986,0.2496206156815464,6.515629957073229e-05,0.000145019718503107,6.515629957073229e-05,0.000145019718503107,-0.0,0,0,0,0.000145019718503107,0,11,23,False,gapped_quantized
literal_equation,0.4,0.7000000000000001,0.7000000000000001,0.6292725427670987,0.23503024480618992,0.00011416642977510051,0.00035802888708342596,0.00011416642977510051,0.00035802888708342596,-0.0,0,0,0,0.00035802888708342596,0,11,23,False,gapped_quantized
literal_equation,0.45,0.7000000000000001,0.7000000000000001,0.6128015377057281,0.21894513935697793,0.00018597112820862042,0.0008012863597887737,0.00018597112820862042,0.0008012863597887737,-8.834874115176436e-18,0,0,0,0.0008012863597887737,0,11,23,False,gapped_quantized
literal_equation,0.5,0.7000000000000001,0.7000000000000001,0.5952579827626533,0.20152955618609672,0.000284706881632815,0.00167511745628068,0.000284706881632815,0.00167511745628068,1.766974823035287e-17,0,0,0,0.00167511745628068,0,11,23,False,gapped_quantized
literal_equation,0.55,0.7000000000000001,0.7000000000000001,0.5767991995204182,0.18297791379009495,0.00041260967804098624,0.00334561159661211,0.00041260967804098624,0.00334561159661211,-1.766974823035287e-17,0,0,0,0.00334561159661211,0,11,23,False,gapped_quantized
literal_equation,0.6000000000000001,0.7000000000000001,0.7000000000000001,0.557565431214888,0.16353374994249317,0.0005687819907220498,0.006506707177121824,0.0005687819907220498,0.006506707177121824,-1.766974823035287e-17,0,0,0,0.006506707177121824,0,11,23,False,gapped_quantized
literal_equation,0.65,0.7000000000000001,0.7000000000000001,0.5376807829686198,0.14352799218785162,0.0007479723911521062,0.012547890911355242,0.0007479723911521062,0.012547890911355242,-0.0,0,0,0,0.012547890911355242,0,11,23,False,gapped_quantized
literal_equation,0.7,0.7000000000000001,0.7000000000000001,0.5172547161918514,0.12345735494254446,0.0009395586286980572,0.02444467487364256,0.0009395586286980572,0.02444467487364256,3.533949646070574e-17,0,0,0,0.02444467487364256,0,11,23,False,gapped_quantized
literal_equation,0.75,0.7000000000000001,0.7000000000000001,0.49638377525864696,0.10414761453400995,0.0011269411291659312,0.04896213159399365,0.0011269411291659312,0.04896213159399365,-0.0,0,0,0,0.04896213159399365,0,11,23,False,gapped_quantized
literal_equation,0.8,0.7000000000000001,0.7000000000000001,0.47515334603972054,0.08707970879396187,0.0012875436908455665,0.10144253311949183,0.0012875436908455665,0.10144253311949183,7.067899292141149e-17,0,0,0,0.10144253311949183,0,11,23,False,gapped_quantized
literal_equation,0.8500000000000001,0.7000000000000001,0.7000000000000001,0.45363933374634346,0.07487151007083281,0.0013935805650103564,0.20972380306165073,0.0013935805650103564,0.20972380306165073,-0.0,0,0,0,0.20972380306165073,0,11,23,False,gapped_quantized
literal_equation,0.9000000000000001,0.7000000000000001,0.7000000000000001,0.43190970658709954,0.07112547278585375,0.0014136874435516937,0.38756024859773264,0.0003820773751053254,0.43341789386079443,-0.0,0,0,0,0.43341789386079443,0,21,49,True,gap_closing_neighborhood
literal_equation,0.95,0.7000000000000001,0.7000000000000001,0.4100258892893322,0.07793436967204033,0.0013154362484557442,0.5755137930251496,0.00036370798067950457,0.7707638185709217,1.0,0,1,1,0.2292361814290783,0,21,49,True,gapped_quantized
literal_equation,1.0,0.7000000000000001,0.7000000000000001,0.38804401353847817,0.09365168554876915,0.0010686726621953963,0.7053452480519204,0.00030879232301163985,0.8841016401129976,1.0,0,1,1,0.11589835988700237,0,21,49,True,gapped_quantized
literal_equation,1.05,0.7000000000000001,0.7000000000000001,0.366016046465142,0.11514550258370215,0.00064954757556557,0.7784860850524805,0.00064954757556557,0.7784860850524805,1.0,0,1,1,0.22151391494751949,0,11,23,False,gapped_quantized
literal_equation,1.1,0.7000000000000001,0.7000000000000001,0.3439908277771272,0.14012782259113898,4.507875499355719e-05,0.8184415473575288,4.507875499355719e-05,0.8184415473575288,1.0,0,1,1,0.18155845264247117,0,11,23,False,gapped_quantized
literal_equation,1.1500000000000001,0.7000000000000001,0.7000000000000001,0.32201505441620815,0.16730532625832206,-0.0007419001893433192,0.8407169011771585,-0.0007419001893433192,0.8407169011771585,1.0,0,1,1,0.15928309882284153,0,11,23,False,gapped_quantized
literal_equation,1.2,0.7000000000000001,0.7000000000000001,0.30013426184664804,0.19596741031671291,-0.0016874424329110576,0.8531642159372007,-0.0016874424329110576,0.8531642159372007,1.0,0,1,1,0.1468357840627993,0,11,23,False,gapped_quantized
literal_equation,1.25,0.7000000000000001,0.7000000000000001,0.27839386686027606,0.2257035729055504,-0.0027406554375737652,0.859722871181415,-0.0027406554375737652,0.859722871181415,1.0,0,1,1,0.140277128818585,0,11,23,False,gapped_quantized
literal_equation,1.3,0.7000000000000001,0.7000000000000001,0.25684036332290844,0.2562591652342645,-0.003816735391338048,0.8624920484263312,-0.003816735391338048,0.8624920484263312,1.0,0,1,1,0.1375079515736688,0,11,23,False,gapped_quantized
literal_equation,1.35,0.7000000000000001,0.7000000000000001,0.235522808324406,0.28746422123879456,-0.004787550760655742,0.8626790203484147,-0.004787550760655742,0.8626790203484147,1.0000000000000002,0,1,1,0.1373209796515853,0,11,23,False,gapped_quantized
literal_equation,1.4000000000000001,0.7000000000000001,0.7000000000000001,0.2144948175991644,0.31919712739634426,-0.005467173128869461,0.8610329591558917,-0.005467173128869461,0.8610329591558917,1.0000000000000002,0,1,1,0.13896704084410827,0,11,23,False,gapped_quantized
literal_equation,1.4500000000000002,0.7000000000000001,0.7000000000000001,0.19381743605969917,0.3513650328186372,-0.005587360265508649,0.8580528334984772,-0.005587360265508649,0.8580528334984772,1.0000000000000002,0,1,1,0.14194716650152284,0,11,23,False,gapped_quantized
literal_equation,1.5000000000000002,0.7000000000000001,0.7000000000000001,0.173563521176167,0.3838925847600813,-0.004753329053354001,0.8540922050046338,-0.004753329053354001,0.8540922050046338,1.0000000000000002,0,1,1,0.1459077949953662,0,11,23,False,gapped_quantized
literal_equation,1.55,0.7000000000000001,0.7000000000000001,0.1538247928622685,0.41671494047762303,-0.002360786682655277,0.8494141617061604,-0.002360786682655277,0.8494141617061604,1.0000000000000002,0,1,1,0.15058583829383965,0,11,23,False,gapped_quantized
literal_equation,1.6,0.7000000000000001,0.7000000000000001,0.13472370366893946,0.4497729926540608,0.0025635591427553227,0.8442208347537724,0.0025635591427553227,0.8442208347537724,1.0,0,1,1,0.1557791652462276,0,11,23,False,gapped_quantized
literal_equation,1.6500000000000001,0.7000000000000001,0.7000000000000001,0.11643423344280088,0.46505088919332194,0.011670875583368568,0.8386695148886025,0.011670875583368568,0.8386695148886025,1.0,0,1,1,0.16133048511139747,0,11,23,False,gapped_quantized
literal_equation,1.7000000000000002,0.7000000000000001,0.7000000000000001,0.0992193690586917,0.4741759582840971,0.027872148577618616,0.8328816623677894,0.027872148577618616,0.8328816623677894,1.0,0,1,1,0.16711833763221062,0,11,23,False,gapped_quantized
literal_equation,1.7500000000000002,0.7000000000000001,0.7000000000000001,0.08349867190782073,0.4834627539240003,0.05631342910458052,0.8269482669572841,0.05631342910458052,0.8269482669572841,1.0,0,1,1,0.17305173304271593,0,11,23,False,gapped_quantized
literal_equation,1.8,0.7000000000000001,0.7000000000000001,0.0699606730875743,0.492903548224512,0.10542377786690557,0.8209334944865159,0.10542377786690557,0.8209334944865159,1.0,0,1,1,0.17906650551348413,0,11,23,False,gapped_quantized
literal_equation,1.85,0.7000000000000001,0.7000000000000001,0.059691328079955926,0.5024905947171647,0.18575387907665009,0.8148776805135909,0.18575387907665009,0.8148776805135909,0.9999999999999999,0,1,1,0.18575387907665009,0,11,23,False,gapped_quantized
literal_equation,1.9000000000000001,0.7000000000000001,0.7000000000000001,0.0540863511439733,0.512216132990172,0.30125894792168767,0.8088002000261297,0.3558735887470426,0.9482277730416611,1.0000000000000002,0,1,1,0.3558735887470426,0,21,49,True,gap_closing_neighborhood
literal_equation,1.9500000000000002,0.7000000000000001,0.7000000000000001,0.054089446082658046,0.5220723924252647,0.43527064767412577,0.8027024165316508,0.6241807351126782,0.9466463738018815,5.300924469105861e-17,1,1,0,0.37581926488732176,0,21,49,True,gap_closing_neighborhood
literal_equation,2.0,0.7000000000000001,0.7000000000000001,0.059206299409116404,0.532051595010218,0.5559916280264496,0.7965707269527562,0.8011304088800189,0.9450473490202229,6.073975954183799e-17,1,1,0,0.19886959111998115,0,21,49,True,gapped_quantized
literal_equation,2.05,0.7000000000000001,0.7000000000000001,0.06784637167367388,0.5421459571965117,0.643709571811391,0.7903796326941019,0.8769315590158764,0.9434234165860615,-1.3252311172764653e-17,1,1,0,0.12306844098412362,0,21,49,True,gapped_quantized
literal_equation,2.1,0.7000000000000001,0.7000000000000001,0.07845532377099257,0.5523476907634495,0.6991013629166906,0.7840947549155659,0.9085630187069915,0.9417656373559395,8.834874115176436e-18,1,1,0,0.09143698129300848,0,21,49,True,gapped_quantized
literal_equation,2.15,0.7000000000000001,0.7000000000000001,0.0899787303338922,0.5626490026395586,0.7311129607973794,0.7776757485327588,0.9231412418165084,0.9400642647802049,-0.0,1,1,0,0.07685875818349164,0,21,49,True,gapped_quantized
literal_equation,2.2,0.7000000000000001,0.7000000000000001,0.10177924832732985,0.5730420936187249,0.7477313643547814,0.7710791296817623,0.9301104741417865,0.9383094761478638,-0.0,1,1,0,0.06988952585821351,0,21,49,True,gapped_quantized
literal_equation,2.25,0.7000000000000001,0.7000000000000001,0.11347259026501674,0.5835191558917465,0.7537175663798736,0.7642610908243378,0.9328668236700022,0.9364920079303852,-0.0,1,1,0,0.06713317632999782,0,21,49,True,gapped_quantized
literal_equation,2.3,0.7000000000000001,0.7000000000000001,0.12481695043804586,0.5940723692930878,0.7513447897489031,0.7571804148438195,0.9326788060817874,0.9346037383407194,-3.533949646070574e-17,1,1,0,0.06732119391821256,0,21,49,True,gapped_quantized
literal_equation,2.35,0.7000000000000001,0.7000000000000001,0.13248193597212957,0.6046938961366602,0.7421721240659138,0.7498015988216515,0.9302131017210942,0.9326382697949547,-0.0,1,1,0,0.06978689827890583,0,21,49,True,gapped_quantized
literal_equation,2.4,0.7000000000000001,0.7000000000000001,0.12265187631782681,0.6153758744822835,0.7285101346640969,0.7420982524869858,0.9262570348464422,0.9305915588402173,-0.0,1,1,0,0.07374296515355783,0,21,49,True,gapped_quantized
literal_equation,2.4499999999999997,0.7000000000000001,0.7000000000000001,0.11324576929353873,0.6261104096345499,0.7127923595883808,0.7340567480544307,0.9215904529941457,0.9284626206231983,-0.0,1,1,0,0.07840954700585434,0,21,49,True,gapped_quantized
literal_equation,2.5,0.7000000000000001,0.7000000000000001,0.10427546825377428,0.636889563626195,0.6961972055472194,0.7256799791552697,0.9165648534475241,0.9262543015435998,-7.067899292141149e-17,1,1,0,0.08343514655247586,0,21,49,True,gapped_quantized
literal_equation,2.55,0.7000000000000001,0.7000000000000001,0.0957521410345943,0.647705342376205,0.6787328928518297,0.7169909561282446,0.9111280569617233,0.9239740725021087,-0.0,1,1,0,0.08887194303827672,0,21,49,True,gapped_quantized
literal_equation,2.6,0.7000000000000001,0.7000000000000001,0.08768615640706823,0.6585496801354936,0.6599795567488631,0.7080358464396185,0.9050388886073079,0.9216347530779657,-1.766974823035287e-17,1,1,0,0.09496111139269214,0,21,49,True,gapped_quantized
literal_equation,2.65,0.7000000000000001,0.7000000000000001,0.0800869353970093,0.6694144207357375,0.6395781605037087,0.6988859855387701,0.8979798558498857,0.9192550415816382,-7.067899292141149e-17,1,1,0,0.10202014415011429,0,21,49,True,gapped_quantized
literal_equation,2.7,0.7000000000000001,0.7000000000000001,0.07296275442492729,0.6802912950342499,0.6174719370912903,0.6896383531675115,0.8895925529911496,0.9168597038273716,-0.0,1,1,0,0.11040744700885041,0,21,49,True,gapped_quantized
literal_equation,2.75,0.7000000000000001,0.7000000000000001,0.06632048337973706,0.6718497371500741,0.5939665644523706,0.6804140419347896,0.8795175707864891,0.9144792688482468,1.766974823035287e-17,1,1,0,0.12048242921351093,0,21,49,True,gapped_quantized
literal_equation,2.8,0.7000000000000001,0.7000000000000001,0.060165238475478056,0.6375103561856901,0.5696321164181979,0.6713543351525866,0.8674854936736193,0.912149093072186,-3.533949646070574e-17,1,1,0,0.13251450632638073,0,21,49,True,gapped_quantized
literal_equation,2.85,0.7000000000000001,0.7000000000000001,0.05449992909396879,0.6026362078191718,0.5451368489122267,0.6626141410132128,0.8534408740321265,0.9099076812693314,-1.766974823035287e-17,1,1,0,0.14655912596787346,0,21,49,True,gapped_quantized
literal_equation,2.9,0.7000000000000001,0.7000000000000001,0.04932468358176601,0.5673678184447618,0.5211124845130154,0.6543526655026012,0.8376240315787137,0.907794182558826,-5.742668174864683e-17,1,1,0,0.16237596842128632,0,21,49,True,gapped_quantized
literal_equation,2.95,0.7000000000000001,0.7000000000000001,0.04463615716363621,0.5318114897744884,0.49809161554682885,0.6467212943548153,0.8205521153793316,0.9058449952702665,2.2639364920139617e-17,1,1,0,0.1794478846206684,0,21,49,True,gapped_quantized
literal_equation,3.0,0.7000000000000001,0.7000000000000001,0.04042676349259456,0.49605246025435945,0.47650619339690325,0.6398486192693484,0.80291474527108,0.9040893873321144,1.5461029701558764e-17,1,1,0,0.19708525472892002,0,21,49,True,gapped_quantized
literal_equation,0.3,0.8,0.8,0.7375384172269348,0.16830485163545242,2.087868020485469e-05,0.00036475925935564404,2.087868020485469e-05,0.00036475925935564404,-0.0,0,0,0,0.00036475925935564404,0,11,23,False,gapped_quantized
literal_equation,0.35,0.8,0.8,0.7184633833702853,0.1573774776985744,3.959461502735407e-05,0.0009773163782788585,3.959461502735407e-05,0.0009773163782788585,8.834874115176436e-18,0,0,0,0.0009773163782788585,0,11,23,False,gapped_quantized
literal_equation,0.4,0.8,0.8,0.69800679690085,0.1451362475709372,6.839840005885099e-05,0.0023175304317526275,6.839840005885099e-05,0.0023175304317526275,1.766974823035287e-17,0,0,0,0.0023175304317526275,0,11,23,False,gapped_quantized
literal_equation,0.45,0.8,0.8,0.6764550949813504,0.1317789040634729,0.00010935190801214585,0.005077271548975714,0.00010935190801214585,0.005077271548975714,-0.0,0,0,0,0.005077271548975714,0,11,23,False,gapped_quantized
literal_equation,0.5,0.8,0.8,0.6540391951548681,0.11758424778373704,0.00016337505617681613,0.010627697502976017,0.00016337505617681613,0.010627697502976017,-1.766974823035287e-17,0,0,0,0.010627697502976017,0,11,23,False,gapped_quantized
literal_equation,0.55,0.8,0.8,0.6309445372118649,0.10297479412757816,0.00022936671631500566,0.021899994858839,0.00022936671631500566,0.021899994858839,3.533949646070574e-17,0,0,0,0.021899994858839,0,11,23,False,gapped_quantized
literal_equation,0.6000000000000001,0.8,0.8,0.6073204608002671,0.08864262869611751,0.0003032623161027486,0.04556484353661596,0.0003032623161027486,0.04556484353661596,-0.0,0,0,0,0.04556484353661596,0,11,23,False,gapped_quantized
literal_equation,0.65,0.8,0.8,0.5832881419587528,0.07578788733006109,0.00037716309721326545,0.09638286499874155,0.00037716309721326545,0.09638286499874155,3.533949646070574e-17,0,0,0,0.09638286499874155,0,11,23,False,gapped_quantized
literal_equation,0.7,0.8,0.8,0.5589469880625942,0.06644841617496279,0.00043869888792763025,0.19923658097723546,0.00043869888792763025,0.19923658097723546,-0.0,0,0,0,0.19923658097723546,0,11,23,False,gapped_quantized
literal_equation,0.75,0.8,0.8,0.5343796651238267,0.06339986205905127,0.0004707943967264422,0.36573177981100247,0.00012946327364829957,0.37187191755819426,7.067899292141149e-17,0,0,0,0.37187191755819426,0,21,49,True,gap_closing_neighborhood
literal_equation,0.8,0.8,0.8,0.5096560089345357,0.06853382223085268,0.0004519951864632996,0.549593673788222,0.00012956734032530022,0.7313604959135335,1.0,0,1,1,0.26863950408646653,0,21,49,True,gapped_quantized
literal_equation,0.8500000000000001,0.8,0.8,0.48483606503532617,0.08112068546297324,0.0003574738480358973,0.6878925288685688,0.00011147687465231535,0.872275157046961,1.0,0,1,1,0.127724842953039,0,21,49,True,gapped_quantized
literal_equation,0.9000000000000001,0.8,0.8,0.45997246719717194,0.09897309701053969,0.00016078373580809542,0.7706868046980012,0.00016078373580809542,0.7706868046980012,1.0,0,1,1,0.22931319530199878,0,11,23,False,gapped_quantized
literal_equation,0.95,0.8,0.8,0.43511232451883947,0.12024511045458544,-0.00016363446722373077,0.8169068745707512,-0.00016363446722373077,0.8169068745707512,1.0,0,1,1,0.18309312542924883,0,11,23,False,gapped_quantized
literal_equation,1.0,0.8,0.8,0.4102987529877408,0.14379945201687977,-0.0006372463701110388,0.8428859113268526,-0.0006372463701110388,0.8428859113268526,1.0000000000000002,0,1,1,0.15711408867314736,0,11,23,False,gapped_quantized
literal_equation,1.05,0.8,0.8,0.38557216154679236,0.16897714476827372,-0.0012736085079096272,0.857721682704742,-0.0012736085079096272,0.857721682704742,1.0,0,1,1,0.14227831729525797,0,11,23,False,gapped_quantized
literal_equation,1.1,0.8,0.8,0.3609713861138615,0.19538326894210148,-0.0020740314406819406,0.8660528107033176,-0.0020740314406819406,0.8660528107033176,1.0000000000000002,0,1,1,0.13394718929668237,0,11,23,False,gapped_quantized
literal_equation,1.1500000000000001,0.8,0.8,0.3365347580925888,0.22276547490447202,-0.0030227378506122956,0.8702934644189806,-0.0030227378506122956,0.8702934644189806,1.0000000000000002,0,1,1,0.1297065355810194,0,11,23,False,gapped_quantized
literal_equation,1.2,0.8,0.8,0.312301198136446,0.25095083742179675,-0.004081356631264846,0.871775882148793,-0.004081356631264846,0.871775882148793,1.0,0,1,1,0.12822411785120702,0,11,23,False,gapped_quantized
literal_equation,1.25,0.8,0.8,0.28831144488259375,0.2798126972518322,-0.005182253235171961,0.8712889289209408,-0.005182253235171961,0.8712889289209408,1.0,0,1,1,0.1287110710790592,0,11,23,False,gapped_quantized
literal_equation,1.3,0.8,0.8,0.26460956965851345,0.3092525127068288,-0.006219577181821052,0.8693353697179693,-0.006219577181821052,0.8693353697179693,1.0,0,1,1,0.13066463028203068,0,11,23,False,gapped_quantized
literal_equation,1.35,0.8,0.8,0.24124500688149136,0.33470752839173945,-0.007035777722894257,0.866259963222701,-0.007035777722894257,0.866259963222701,1.0,0,1,1,0.13374003677729895,0,11,23,False,gapped_quantized
literal_equation,1.4000000000000001,0.8,0.8,0.2182754757129986,0.3440552522350606,-0.007399203010822432,0.8623159283282228,-0.007399203010822432,0.8623159283282228,1.0000000000000002,0,1,1,0.1376840716717772,0,11,23,False,gapped_quantized
literal_equation,1.4500000000000002,0.8,0.8,0.19577144053678822,0.3536348888820263,-0.006964182356610676,0.857700350778838,-0.006964182356610676,0.857700350778838,1.0,0,1,1,0.142299649221162,0,11,23,False,gapped_quantized
literal_equation,1.5000000000000002,0.8,0.8,0.17382327527303637,0.3634371813181968,-0.00519638066598163,0.8525730881271351,-0.00519638066598163,0.8525730881271351,1.0,0,1,1,0.14742691187286494,0,11,23,False,gapped_quantized
literal_equation,1.55,0.8,0.8,0.15255330212607462,0.3734528483443779,-0.0012284403975122609,0.8470665864560329,-0.0012284403975122609,0.8470665864560329,1.0,0,1,1,0.15293341354396706,0,11,23,False,gapped_quantized
literal_equation,1.6,0.8,0.8,0.1321368508430896,0.3836725968756272,0.006424475685204385,0.8412906675496125,0.006424475685204385,0.8412906675496125,1.0000000000000002,0,1,1,0.15870933245038754,0,11,23,False,gapped_quantized
literal_equation,1.6500000000000001,0.8,0.8,0.11284027078990519,0.39408713289182745,0.020419953100285028,0.8353346600951472,0.020419953100285028,0.8353346600951472,1.0,0,1,1,0.16466533990485277,0,11,23,False,gapped_quantized
literal_equation,1.7000000000000002,0.8,0.8,0.09509012952671533,0.4046871710439722,0.045589943278100245,0.8292683253775447,0.045589943278100245,0.8292683253775447,1.0000000000000002,0,1,1,0.1707316746224553,0,11,23,False,gapped_quantized
literal_equation,1.7500000000000002,0.8,0.8,0.07959222566033557,0.41546344292446247,0.09027544321368039,0.8231424675480157,0.09027544321368039,0.8231424675480157,1.0,0,1,1,0.17685753245198432,0,11,23,False,gapped_quantized
literal_equation,1.8,0.8,0.8,0.06748634368497257,0.42640670401197245,0.16607340083649416,0.8169897432669768,0.16607340083649416,0.8169897432669768,1.0,0,1,1,0.18301025673302318,0,11,23,False,gapped_quantized
literal_equation,1.85,0.8,0.8,0.0603303609795113,0.43750773930174247,0.2799666494687182,0.8108259179767998,0.307507976553383,0.9487861234830486,1.0,0,1,1,0.307507976553383,0,21,49,True,gap_closing_neighborhood
literal_equation,1.9000000000000001,0.8,0.8,0.059382798385973684,0.4487573676304216,0.4177211300672044,0.8046516247880596,0.5868751465633683,0.947186961166176,1.1927080055488187e-16,1,1,0,0.41312485343663174,0,21,49,True,gap_closing_neighborhood
literal_equation,1.9500000000000002,0.8,0.8,0.06438805119439275,0.4601464447006999,0.5452432088611943,0.7984545551925625,0.7868849878491375,0.9455739549190827,4.417437057588218e-18,1,1,0,0.21311501215086248,0,21,49,True,gapped_quantized
literal_equation,2.0,0.8,0.8,0.07366532773546179,0.4716658648047886,0.6388393243940957,0.7922119430119643,0.8728588483363426,0.9439402412282073,-7.067899292141149e-17,1,1,0,0.12714115166365736,0,21,49,True,gapped_quantized
literal_equation,2.05,0.8,0.8,0.08540371809313628,0.48330656123713406,0.6977259230811075,0.7858931878597991,0.9076015377391604,0.9422775435364114,-1.766974823035287e-17,1,1,0,0.09239846226083959,0,21,49,True,gapped_quantized
literal_equation,2.1,0.8,0.8,0.09833573585205302,0.49505950537528914,0.7312640203889288,0.7794624917259897,0.9230634382109282,0.940576967874613,-3.533949646070574e-17,1,1,0,0.07693656178907182,0,21,49,True,gapped_quantized
literal_equation,2.15,0.8,0.8,0.11169199210950788,0.5069157043932684,0.7482348819951911,0.7728814373921871,0.9302229944141449,0.9388296997343951,-3.533949646070574e-17,1,1,0,0.06977700558585509,0,21,49,True,gapped_quantized
literal_equation,2.2,0.8,0.8,0.12501099363870632,0.5188661975534585,0.7540774829775289,0.766111502352987,0.9329508983907056,0.9370275964505141,-0.0,1,1,0,0.06704910160929445,0,21,49,True,gapped_quantized
literal_equation,2.25,0.8,0.8,0.1380041584686338,0.5309020510006024,0.7516655116911207,0.7591165581194766,0.9327524715820129,0.9351636945670002,7.067899292141149e-17,1,1,0,0.06724752841798709,0,21,49,True,gapped_quantized
literal_equation,2.3,0.8,0.8,0.14868616633637324,0.5430143509536756,0.7428867311644288,0.7518654358654353,0.930409615505259,0.9332326700987555,-0.0,1,1,0,0.06959038449474098,0,21,49,True,gapped_quantized
literal_equation,2.35,0.8,0.8,0.137863040079387,0.5551941951574865,0.7297419256443107,0.7443346341565253,0.9266171736330926,0.931231296676538,-3.533949646070574e-17,1,1,0,0.0733828263669074,0,21,49,True,gapped_quantized
literal_equation,2.4,0.8,0.8,0.12750628088621496,0.5674326824141502,0.7141718343329398,0.7365111991099336,0.9220033459213088,0.9291589398130566,3.533949646070574e-17,1,1,0,0.07799665407869116,0,21,49,True,gapped_quantized
literal_equation,2.4499999999999997,0.8,0.8,0.11762896020021978,0.5797208999632756,0.6973347018062261,0.7283957261580695,0.9169190565293237,0.9270181050989817,3.533949646070574e-17,1,1,0,0.0830809434706763,0,21,49,True,gapped_quantized
