detuning_over_ef,tunnel_mev,exciton_density_cm2,rho_over_rho0,sigma_h_real,sigma_h_imag,sigma_x_real,sigma_x_imag,sigma_t_real,sigma_t_imag,event_count,momentum_residual,collision_min_eigenvalue,condition_number
1.9341666666666668,0.5,100000000000.0,1.0003433259460932,0.9996567918861571,0.0,0.00016434267473339832,0.0,6.3477484604478325e-06,0.0,703,1.0635798992340763e-23,-4.197984892857179e-23,2116220509541.959
1.9670833333333335,0.5,100000000000.0,1.000172545118244,0.9998274846484377,0.0,7.901979599444937e-05,0.0,6.33208017378176e-06,0.0,703,6.879789392215065e-24,-3.3593287101409815e-23,2521445184437.3027
2.0,0.5,100000000000.0,1.000144109398992,0.9998559113655344,0.0,7.005421858944188e-05,0.0,2.8335594873001457e-06,0.0,705,3.4940351632827504e-24,-1.4733716193182303e-23,3474494753333.12
0.025,1.0,100000000000.0,1.0039082344682044,0.9961069803653173,0.0,-0.0019642284314359644,0.0,0.002608665659205661,0.0,131,3.6592152803694966e-21,-3.5814997618528243e-20,2197620145288.4875
0.05791666666666667,1.0,100000000000.0,1.009519586676758,0.9905701812997058,0.0,-0.003555218668336801,0.0,0.005514925505664154,0.0,192,5.2341529137633204e-21,-3.260310860026111e-20,2199063672614.416
0.09083333333333335,1.0,100000000000.0,1.027122341286551,0.9735938551851786,0.0,-0.007949576647359765,0.0,0.014103272863188996,0.0,238,6.212037331995523e-21,-2.051851685495166e-19,2204421163674.5674
0.12375,1.0,100000000000.0,1.0446182105499282,0.9572875428560264,0.0,-0.01117544302097977,0.0,0.02168928788874033,0.0,275,2.3183899296639886e-20,-2.2898298590774715e-19,2535108475759.6924
0.15666666666666668,1.0,100000000000.0,1.0741726606071487,0.9309490333097619,0.0,-0.016239282090341308,0.0,0.03384468378366581,0.0,306,4.23967441568089e-20,-7.643646278866306e-19,6023337139696.378
0.18958333333333335,1.0,100000000000.0,1.11435324182819,0.897381514643791,0.0,-0.018992481582437732,0.0,0.04686932300056547,0.0,331,1.835545394525157e-20,-2.636724333010396e-19,2368279671392.711
0.2225,1.0,100000000000.0,1.1284608014023667,0.8861628146562776,0.0,-0.0176579889592263,0.0,0.04971922791422703,0.0,354,2.731215834707045e-20,-1.539732858157207e-19,2774817160966.973
