x,y,aggregate_density,density_over_max
-1,13,3.040590732265226e-07,9.359876594534595e-10
0,13,5.141872815207187e-07,1.5828271297556984e-09
1,13,1.0330743481731632e-06,3.180121648491765e-09
2,13,1.7250848181330045e-06,5.3103434281669825e-09
3,13,3.571272917967995e-06,1.0993480129659273e-08
4,13,5.814654997845715e-06,1.7899302475043636e-08
5,13,1.2140588347891062e-05,3.737247749770251e-08
6,13,1.935534364635288e-05,5.958172076638085e-08
7,13,4.1177078265739236e-05,1.2675575407140748e-07
8,13,6.424739517280225e-05,1.9777330896806537e-07
9,13,0.0001402872576782619,4.3184747151944876e-07
10,13,0.00020818783734908458,6.408664097383354e-07
11,13,0.0004916966848369853,1.5135941326070275e-06
12,13,0.0006314793239859926,1.9438882325690946e-06
13,13,0.0018209281764200538,5.605378862055917e-06
14,13,0.0015661854075533508,4.821202006341419e-06
15,13,0.007500240431847419,2.3088054609418292e-05
16,13,0.0020896993613750696,6.432739511633252e-06
17,13,0.03071492755418986,9.455002558108508e-05
-16,14,1.9170215757744314e-11,5.901183999512296e-14
-15,14,4.913131100381191e-11,1.5124133710056507e-13
-14,14,7.39609934457052e-11,2.276747620503493e-13
-13,14,1.7902939344776285e-10,5.511077211687273e-13
-12,14,2.890416034242131e-10,8.897592530388122e-13
-11,14,6.294131867060581e-10,1.93752802441535e-12
-10,14,1.034182574086467e-09,3.183533109849361e-12
-9,14,2.1651963871091115e-09,6.6651426550837974e-12
-8,14,3.756608881964939e-09,1.1564001421174276e-11
-7,14,7.303266492734559e-09,2.2481708039039112e-11
-6,14,1.3263742755007514e-08,4.0829893366159704e-11
-5,14,2.417571197955521e-08,7.44203020526441e-11
-4,14,4.621271952107448e-08,1.4225701184481762e-10
-3,14,8.068741841517616e-08,2.483807738685661e-10
-2,14,1.615433304393026e-07,4.972802230622943e-10
-1,14,2.680700856420438e-07,8.25202449534068e-10
0,14,5.417371775314328e-07,1.6676342115231411e-09
1,14,9.075555114320999e-07,2.793735934124137e-09
2,14,1.8428527561952133e-06,5.672869484488237e-09
3,14,3.0426160166300116e-06,9.366111044808377e-09
4,14,6.386525366460655e-06,1.9659695947768317e-08
5,14,1.0222744048586535e-05,3.146876090127364e-08
6,14,2.182069069559618e-05,6.717081978544754e-08
7,14,3.377538245260978e-05,1.0397105020908841e-07
8,14,7.497835800579916e-05,2.3080652412312199e-07
9,14,0.0001092293356701222,3.362416031616581e-07
10,14,0.0002640878720194667,8.129439671000878e-07
11,14,0.00032722852869438123,1.007310393434221e-06
12,14,0.0009966069963996908,3.0678638859763555e-06
13,14,0.0007934187311801021,2.4423877021112317e-06
14,14,0.004047157969819017,1.245840117649509e-05
15,14,0.0010244254449585603,3.153497655361835e-06
16,14,0.016447789201009734,5.063137091774215e-05
-15,15,3.405471049825536e-11,1.048309081336988e-13
-14,15,8.73445528948724e-11,2.688734881763406e-13
-13,15,1.3166702098909957e-10,4.053117228012616e-13
-12,15,3.1783596862447004e-10,9.783971950125357e-13
-11,15,5.155090886710562e-10,1.5868960600716556e-12
-10,15,1.1140991666350257e-09,3.4295410438250557e-12
-9,15,1.8460045692809953e-09,5.682571737809907e-12
-8,15,3.820933324536083e-09,1.176201190581112e-11
-7,15,6.70742088610516e-09,2.064751138499225e-11
-6,15,1.2863285451976487e-08,3.959716220705427e-11
-5,15,2.3645419437622714e-08,7.278789796128765e-11
-4,15,4.2548090356054634e-08,1.3097615237716926e-10
-3,15,8.23231258809975e-08,2.5341598622463375e-10
-2,15,1.4210361918931547e-07,4.374387927762423e-10
-1,15,2.8783070802354194e-07,8.860317433154868e-10
0,15,4.726245892633906e-07,1.4548843368184228e-09
1,15,9.665666609983354e-07,2.9753904632195735e-09
2,15,1.5983847976932328e-06,4.920321665863646e-09
3,15,3.2961069142445642e-06,1.0146434254483626e-08
4,15,5.344149930007483e-06,1.645094267925221e-08
5,15,1.1488311230282325e-05,3.536456723820234e-08
6,15,1.777282697806485e-05,5.4710246099701526e-08
7,15,3.982689931327092e-05,1.225994865930065e-07
8,15,5.705810089250948e-05,1.7564244257053402e-07
9,15,0.00014204384821955108,4.3725479928609784e-07
10,15,0.00016929022475542708,5.211275544444455e-07
11,15,0.0005385072555441394,1.6576915148983578e-06
12,15,0.0004016765715711323,1.2364844439358744e-06
13,15,0.002202779359755658,6.780834642925048e-06
14,15,0.0005041108006248252,1.5518086119749499e-06
15,15,0.008755185583065851,2.695116305859891e-05
-14,16,6.058734856897374e-11,1.8650655603793375e-13
-13,16,1.5520135704824347e-10,4.777576718434682e-13
-12,16,2.350529146960206e-10,7.235654083249082e-13
-11,16,5.634144428681226e-10,1.7343635237930768e-12
-10,16,9.213141928526933e-10,2.836089401440118e-12
-9,16,1.967301990409244e-09,6.055962632200315e-12
-8,16,3.299968204780452e-09,1.0158320498340138e-11
-7,16,6.7247027040601955e-09,2.07007101537946e-11
-6,16,1.1986553700073207e-08,3.6898311316914474e-11
-5,16,2.2595106475781995e-08,6.955471054012317e-11
-4,16,4.217689079559678e-08,1.2983348557858877e-10
-3,16,7.471396028313138e-08,2.2999262634010707e-10
-2,16,1.467588436981751e-07,4.5176901040810286e-10
-1,16,2.497371522653606e-07,7.687680230916304e-10
0,16,5.13662117010771e-07,1.5812105113292924e-09
1,16,8.312827541610564e-07,2.558944849613397e-09
2,16,1.7298441448049843e-06,5.3249941043826604e-09
3,16,2.8007859821128368e-06,8.621683570267434e-09
4,16,5.937246719566954e-06,1.827667762607802e-08
5,16,9.265416446055266e-06,2.8521811111171888e-08
6,16,2.103345305369819e-05,6.474745938361926e-08
7,16,2.9788099966447413e-05,9.169696424875094e-08
8,16,7.584697843512393e-05,2.3348040585922613e-07
9,16,8.723402040459696e-05,2.685332350611527e-07
10,16,0.00029108037953311347,8.960352350645077e-07
11,16,0.00020323887803410683,6.256319857272306e-07
12,16,0.0011846960279639867,3.6468599690551767e-06
13,16,0.00024882471845028443,7.659592702334545e-07
14,16,0.0046988447463133355,1.4464494183866923e-05
-13,17,1.0796043942341417e-10,3.323355489352785e-13
-12,17,2.756357075193489e-10,8.484917684091969e-13
-11,17,4.2084727576204206e-10,1.2954977874790101e-12
-10,17,9.969632416972708e-10,3.0689605189389405e-12
-9,17,1.6497213210384608e-09,5.078351327075501e-12
-8,17,3.464680442701875e-09,1.066535559655133e-11
-7,17,5.906998358638727e-09,1.8183563836553235e-11
-6,17,1.1799990391340476e-08,3.6324011879546424e-11
-5,17,2.1435775574207147e-08,6.59859322577244e-11
-4,17,3.956816741839985e-08,1.2180302997641373e-10
-3,17,7.5295455235305e-08,2.3178264725115386e-10
-2,17,1.3084930150269268e-07,4.0279452987539463e-10
-1,17,2.620514247305702e-07,8.066751539010337e-10
0,17,4.3747289170085694e-07,1.3466765639727158e-09
1,17,9.199753162857143e-07,2.8319679261921483e-09
2,17,1.4535614806728658e-06,4.474510803869756e-09
3,17,3.121246135603829e-06,9.608158816117676e-09
4,17,4.834003283802719e-06,1.488055387193153e-08
5,17,1.091259260212528e-05,3.3592327635041355e-08
6,17,1.542153386646251e-05,4.7472240297525895e-08
7,17,4.028833088120463e-05,1.2401991535602667e-07
8,17,4.488431115284424e-05,1.3816776094306308e-07
9,17,0.00015598755144850235,4.801778208255889e-07
10,17,0.00010260703708344291,3.158561244828813e-07
11,17,0.0006367398249928875,1.960081678049105e-06
12,17,0.00012308636419309794,3.7889781320850414e-07
13,17,0.0024987425061925566,7.691900541332155e-06
-12,18,1.9271023991270056e-10,5.932215884714782e-13
-11,18,4.892654006296697e-10,1.5061098895271439e-12
-10,18,7.558382214596664e-10,2.3267032959166056e-12
-9,18,1.7601447654728474e-09,5.4182687655133e-12
-8,18,2.959126812987793e-09,9.109105511385285e-12
-7,18,6.082974276806785e-09,1.8725272018514264e-11
-6,18,1.0586365144225572e-08,3.2588098846441715e-11
-5,18,2.0633024614452802e-08,6.351481707615334e-11
-4,18,3.836393547320209e-08,1.1809603242536542e-10
-3,18,6.903171034519817e-08,2.1250090749942837e-10
-2,18,1.3465790379318477e-07,4.145185830530842e-10
-1,18,2.2824936649034274e-07,7.026219873855598e-10
0,18,4.69779223563959e-07,1.4461254231210305e-09
1,18,7.608707864655215e-07,2.342195084044791e-09
2,18,1.6630909768389096e-06,5.1195072534800975e-09
3,18,2.498274294656723e-06,7.690459241735653e-09
4,18,5.75855857113991e-06,1.772662036239064e-08
5,18,7.975943436052743e-06,2.455241525742109e-08
6,18,2.1040488620677666e-05,6.476911702994492e-08
7,18,2.2932189140238946e-05,7.059235500440247e-08
8,18,8.313925256391406e-05,2.559282760098213e-07
9,18,5.175531523539623e-05,1.5931883188818763e-07
10,18,0.0003393336898174104,1.0445738150010231e-06
11,18,6.091518486610945e-05,1.8751573733018657e-07
12,18,0.001328778943561748,4.090391646983791e-06
-11,19,3.4472687806357935e-10,1.0611757127505532e-12
-10,19,8.678914629015197e-10,2.6716377524957e-12
-9,19,1.361923244696438e-09,4.1924200341458065e-12
-8,19,3.098124062944177e-09,9.53698194104282e-12
-7,19,5.3162847523926266e-09,1.63651650634119e-11
-6,19,1.0639145001614534e-08,3.275057153525037e-11
-5,19,1.8996236646193196e-08,5.847627860013967e-11
-4,19,3.591407498564368e-08,1.1055460582228883e-10
-3,19,6.877042107114565e-08,2.1169657848051266e-10
-2,19,1.197794858226494e-07,3.687182210877734e-10
-1,19,2.4190016370255176e-07,7.446433538152685e-10
0,19,3.947965800146104e-07,1.2153057067723528e-09
1,19,8.51084770420262e-07,2.6199015665244726e-09
2,19,1.297698341069913e-06,3.994715961098032e-09
3,19,3.0790850842148444e-06,9.47837408912065e-09
4,19,4.0882354297570964e-06,1.2584850274611931e-08
5,19,1.1159417050954651e-05,3.4352129458102166e-08
6,19,1.1692517623483533e-05,3.5993177534187274e-08
7,19,4.360746476314225e-05,1.3423723372314875e-07
8,19,2.5975684621564956e-05,7.996117331294629e-08
9,19,0.0001798949332851448,5.537721198921665e-07
10,19,3.016949872227678e-05,9.287102731813758e-08
11,19,0.0007016703916540508,2.1599579996837913e-06
-10,20,6.184771222735518e-10,1.903863443243033e-12
-9,20,1.53780959654043e-09,4.733852503321357e-12
-8,20,2.4623596178205566e-09,7.579902783231726e-12
-7,20,5.4299256607180935e-09,1.6714986848609795e-11
-6,20,9.567435969662571e-09,2.945152040749619e-11
-5,20,1.8510335379156987e-08,5.698052455197854e-11
-4,20,3.415520237210085e-08,1.0514025313299983e-10
-3,20,6.208232759897442e-08,1.9110856284001288e-10
-2,20,1.238300195848543e-07,3.811870139949954e-10
-1,20,2.056588744147031e-07,6.330814813930701e-10
0,20,4.3966219552724077e-07,1.3534159167653978e-09
1,20,6.680335749981669e-07,2.0564134977581716e-09
2,20,1.5825089441064233e-06,4.8714508892646755e-09
3,20,2.0993287897081523e-06,6.462381863666083e-09
4,20,5.9871226553024e-06,1.8430211147892354e-08
5,20,5.9140581237479975e-06,1.82052959721899e-08
6,20,2.3151943861747575e-05,7.126882785310274e-08
7,20,1.3012615629724414e-05,4.005684657717639e-08
8,20,9.402262032499962e-05,2.89430640565411e-07
9,20,1.4900641743256249e-05,4.586877359596047e-08
10,20,0.0003689333036945843,1.135690560900535e-06
-9,21,1.1145794251755537e-09,3.4310194278196896e-12
-8,21,2.7185389148562106e-09,8.368501715960166e-12
-7,21,4.467823714124619e-09,1.3753340154130911e-11
-6,21,9.456642004124617e-09,2.911046239075949e-11
-5,21,1.7262963930462002e-08,5.314073029639555e-11
-4,21,3.1936443206681434e-08,9.831022771690356e-11
-3,21,6.171571211185214e-08,1.8998000723379576e-10
-2,21,1.0593768716602851e-07,3.261088932694759e-10
-1,21,2.2572573161375967e-07,6.948534604464266e-10
0,21,3.4441376648162394e-07,1.0602118586756448e-09
1,21,8.213767894764251e-07,2.5284512333518973e-09
2,21,1.0682730194830428e-06,3.2884740210278133e-09
3,21,3.0932611585329904e-06,9.522012420581967e-09
4,21,2.99004572433572e-06,9.204283462032511e-09
5,21,1.2397533687574405e-05,3.816343454609987e-08
6,21,6.476443353930238e-06,1.993649126172272e-08
7,21,4.958913188609716e-05,1.5265065105890845e-07
8,21,7.352521312773966e-06,2.26333295750659e-08
9,21,0.00019160028526996132,5.898048055511966e-07
-8,22,2.0230369915659246e-09,6.2275321654778606e-12
-7,22,4.7813069094199446e-09,1.471833816957862e-11
-6,22,8.141486374394488e-09,2.506200750787863e-11
-5,22,1.630156359786005e-08,5.018124338629934e-11
-4,22,3.132484580343783e-08,9.642754217190314e-11
-3,22,5.424156613060721e-08,1.6697227939603068e-10
-2,22,1.1297935454159363e-07,3.477853184968684e-10
-1,22,1.756926522655183e-07,5.408362020976805e-10
0,22,4.2327706810186934e-07,1.3029774381303774e-09
1,22,5.430657442547354e-07,1.6717239498906764e-09
2,22,1.6121740650450141e-06,4.962769286114585e-09
3,22,1.4985963209604421e-06,4.613141939942534e-09
4,22,6.414156148116568e-06,1.9744752020512838e-08
5,22,3.219111504862025e-06,9.90941862376461e-09
6,22,2.6319456418520278e-05,8.101940899130938e-08
7,22,3.6100553114167654e-06,1.1112864304868786e-08
8,22,0.00010028170355895678,3.086980303009295e-07
-7,23,3.7143522823891887e-09,1.1433922567372393e-11
-6,23,8.315545240840829e-09,2.5597814413041633e-11
-5,23,1.4941961783728378e-08,4.599596943182102e-11
-4,23,2.758206928705897e-08,8.490612104064502e-11
-3,23,5.7609569783697014e-08,1.773400339998793e-10
-2,23,8.914750607495334e-08,2.744235344526144e-10
-1,23,2.1289304659155305e-07,6.553504958054395e-10
0,23,2.7320067110890767e-07,8.409959748901696e-10
1,23,8.328800704572196e-07,2.5638618821018134e-09
2,23,7.488974574087779e-07,2.3053374822611455e-09
3,23,3.339682876612834e-06,1.0280574514113777e-08
4,23,1.5874978058224212e-06,4.886808145179927e-09
5,23,1.3552217020860365e-05,4.171790617907455e-08
6,23,1.7702615955367514e-06,5.449411490484863e-09
7,23,5.2775462143891266e-05,1.6245915888796637e-07
-6,24,6.940452602431847e-09,2.136485492099831e-11
-5,24,1.4126037224396487e-08,4.3484301845402034e-11
-4,24,2.782547848614443e-08,8.565540967105438e-11
-3,24,4.497226843693729e-08,1.384385206069551e-10
-2,24,1.0893364421072698e-07,3.353313735998074e-10
-1,24,1.3667821512813416e-07,4.2073772480636383e-10
0,24,4.2029085009165174e-07,1.2937849375536259e-09
1,24,3.70386165639378e-07,1.140162918317093e-09
2,24,1.7209529726904329e-06,5.297624332814959e-09
3,24,7.798035663834028e-07,2.400476023252559e-09
4,24,7.00820523974012e-06,2.1573418446970526e-08
5,24,8.620503493525262e-07,2.653657002435164e-09
6,24,2.7023418951861395e-05,8.318642291045661e-08
-5,25,1.3284667906250098e-08,4.089430743914698e-11
-4,25,2.2907244914397424e-08,7.051556897952075e-11
-3,25,5.324662536247055e-08,1.6390954467484284e-10
-2,25,6.806531796453953e-08,2.0952605352487698e-10
-1,25,2.1486257722264881e-07,6.614133188814273e-10
0,25,1.8202856617884755e-07,5.603401003741104e-10
1,25,8.668991017331504e-07,2.668582958578656e-09
2,25,3.7918861400011514e-07,1.1672595707905693e-09
3,25,3.584447812764195e-06,1.1034036521589908e-08
4,25,4.180240164900844e-07,1.286806924187385e-09
5,25,1.3883915123178218e-05,4.273897529942389e-08
-4,26,2.6129600694855006e-08,8.043497448474588e-11
-3,26,3.407871463559182e-08,1.0490480027605237e-10
-2,26,1.0574367217498945e-07,3.255116552543937e-10
-1,26,8.913406660064325e-08,2.743821636032913e-10
0,26,4.398384537392317e-07,1.353958493934861e-09
1,26,1.8307544802854136e-07,5.635627257732519e-10
2,26,1.7940215603724774e-06,5.522551994530009e-09
3,26,2.0072618897223523e-07,6.178971533836373e-10
4,26,7.05519650488777e-06,2.1718072062511673e-08
-3,27,5.250798708367635e-08,1.6163578811032074e-10
-2,27,4.3465598633349396e-08,1.338005259960236e-10
-1,27,2.1591350018236897e-07,6.646483840643089e-10
0,27,8.810241455551227e-08,2.712064202424834e-10
1,27,8.999983260522947e-07,2.7704725853918e-09
2,27,9.565091789198568e-08,2.9444304296618274e-10
3,27,3.5111734019483084e-06,1.0808475272752258e-08
-2,28,1.0593060163708825e-07,3.2608708182481676e-10
-1,28,4.176281629217511e-08,1.2855883647443833e-10
0,28,4.376363536260879e-07,1.3471797502226214e-09
1,28,4.542989094761162e-08,1.3984722391626297e-10
2,28,1.7470475106717477e-06,5.3779513734471405e-09
-1,29,2.0918966146356035e-07,6.439503335237428e-10
0,29,2.107646362147135e-08,6.487985918420595e-11
1,29,8.426937503055762e-07,2.594071417158331e-09
0,30,3.9476777694865833e-07,1.21521704204678e-09
