real_E,imag_E,provenance
-1.8605916984658597,0.6027751658597114,independent_numerics
-1.8640804196455167,0.6367929240266277,independent_numerics
-1.8465538840750992,0.7308431255823932,independent_numerics
-1.841319265651916,0.7541535780619879,independent_numerics
-1.65817108745783,0.9703353328134083,independent_numerics
-1.7251809344539597,0.9452925312059196,independent_numerics
-1.761911223495568,0.9237644417549016,independent_numerics
-1.7547565898645168,0.9289886663265935,independent_numerics
-1.8592912275113784,-0.6970448807170211,independent_numerics
-1.693354081450189,-0.97116191334889,independent_numerics
-1.8617211628800305,-0.6708309545568532,independent_numerics
-1.8640804196455067,-0.6367929240266371,independent_numerics
-1.710270204416866,0.9383969169652864,independent_numerics
-1.7923101702902067,0.8839835384451612,independent_numerics
-1.8023142525208067,0.8463816345363662,independent_numerics
-1.7739658800043898,0.9014839309835595,independent_numerics
-1.8081965741418846,0.8220287887725238,independent_numerics
-1.8423972979780023,-0.7848098444577822,independent_numerics
-1.7601418567642728,-0.9371076273268778,independent_numerics
-1.7883739896556041,0.8746988792112814,independent_numerics
-1.8465538840750482,-0.7308431255823571,independent_numerics
-1.8413192656518926,-0.7541535780619834,independent_numerics
-1.725180934453982,-0.9452925312059467,independent_numerics
-1.7951287930227768,-0.9128593082616862,independent_numerics
-1.8043290983590388,-0.8939063191282826,independent_numerics
-1.7619112234955658,-0.9237644417549008,independent_numerics
-1.754756589864539,-0.9289886663265995,independent_numerics
-1.7102702044168774,-0.938396916965277,independent_numerics
-1.7739658800043985,-0.901483930983575,independent_numerics
-1.7923101702901396,-0.8839835384451517,independent_numerics
1.701262045903958,0.9524664094123343,independent_numerics
1.6978830443451858,0.9247620337042223,independent_numerics
2.0285129533389648,0.49174484310946387,independent_numerics
-1.8023142525208076,-0.8463816345363655,independent_numerics
2.045215591202612,-0.2987735336854555,independent_numerics
2.0285129533389754,-0.4917448431094761,independent_numerics
2.0465394990719443,-0.09224558216737248,independent_numerics
2.0451453941607305,-0.1818355445601567,independent_numerics
2.046539499071927,0.09224558216737293,independent_numerics
2.047152054639329,0.13690442344480122,independent_numerics
2.0452155912025933,0.29877353368545273,independent_numerics
-1.8081965741418808,-0.8220287887725121,independent_numerics
1.9072568738504692,0.8184807345309176,independent_numerics
1.7012620459039332,-0.9524664094123132,independent_numerics
2.03046460929343,0.44024815094191777,independent_numerics
2.042059674349504,-0.25607703983420915,independent_numerics
2.0388321816867343,0.2178498530738043,independent_numerics
2.0304646092934377,-0.440248150941915,independent_numerics
1.9072568738504956,-0.8184807345309152,independent_numerics
2.0420596743495056,0.2560770398342127,independent_numerics
1.7521541829654812,0.9240750771727556,independent_numerics
-1.8061530006572732,-0.8138907596127201,independent_numerics
-1.7883739896555795,-0.8746988792112689,independent_numerics
-1.7927153312006698,-0.8406247572641711,independent_numerics
1.7725385031631022,0.9145348734619743,independent_numerics
1.6978830443452182,-0.9247620337042363,independent_numerics
1.7041888862027654,-0.9104902757562373,independent_numerics
2.0258373868292106,-0.3874511865764357,independent_numerics
2.025837386829243,0.387451186576458,independent_numerics
1.752154182965495,-0.9240750771727531,independent_numerics
1.983508835647762,0.6502703327862556,independent_numerics
1.8277248428299657,0.890352774261173,independent_numerics
1.8465128820736072,0.871829323911784,independent_numerics
1.7859586356114616,0.9054273557134518,independent_numerics
2.0000940804255563,0.5685825223052992,independent_numerics
1.7725385031631284,-0.9145348734619889,independent_numerics
1.983508835647777,-0.6502703327862537,independent_numerics
2.01277921143882,-0.4554630864950556,independent_numerics
2.0000940804255936,-0.5685825223053104,independent_numerics
1.827724842829964,-0.8903527742611627,independent_numerics
2.0127792114387866,0.45546308649503886,independent_numerics
1.7859586356114514,-0.905427355713451,independent_numerics
1.8105444921210538,0.8862851834682121,independent_numerics
1.936301437847899,0.7606523353001247,independent_numerics
1.9257394823077039,0.7803377861421928,independent_numerics
1.9363014378478762,-0.760652335300122,independent_numerics
1.8465128820735996,-0.8718293239117729,independent_numerics
1.8105444921210447,-0.886285183468204,independent_numerics
1.935726598289207,0.7438961196417941,independent_numerics
1.9257394823076739,-0.7803377861422064,independent_numerics
1.917649472510882,-0.7821440831276518,independent_numerics
1.9176494725108955,0.7821440831276515,independent_numerics
-1.658171087457829,-0.9703353328134071,independent_numerics
-1.8364007685383048,0.7153111167043543,independent_numerics
-1.836400768538333,-0.7153111167043602,independent_numerics
-1.7927153312006816,0.840624757264179,independent_numerics
-1.806153000657261,0.8138907596127389,independent_numerics
-1.8058332498184977,0.8077668328808925,independent_numerics
-1.805833249818489,-0.8077668328808935,independent_numerics
