epsilon,epsilon_out,success_probability,identity
0.3015,0.40301777779783166,0.06508756217510417,0.3015
0.30175,0.40335651304791686,0.06507455120313153,0.30175
0.302,0.40369460407709906,0.06506158935999999,0.302
0.30225,0.4040320503754075,0.06504867652188151,0.30225
0.3025,0.4043688514391341,0.06503581256510417,0.3025
0.30275,0.40470500677082616,0.06502299736615232,0.30275
0.303,0.40504051587927803,0.0650102308016667,0.303
0.30325,0.40537537827952463,0.06499751274844401,0.30325
0.3035,0.40570959349283253,0.0649848430834375,0.3035
0.30375,0.4060431610466929,0.06497222168375653,0.30375
0.304,0.4063760804748132,0.06495964842666664,0.304
0.30425,0.40670835131710964,0.06494712318958984,0.30425
0.3045,0.4070399731196988,0.06493464585010417,0.3045
0.30475,0.40737094543488966,0.06492221628594398,0.30475
0.305,0.4077012678211752,0.06490983437500002,0.305
0.30525,0.4080309398432248,0.064897499995319,0.30525
0.3055,0.408359961071875,0.06488521302510417,0.3055
0.30575,0.40868833108412206,0.06487297334271487,0.30575
