series,length,band,momentum,real_energy,imag_energy
PBC,0,2,2.61930287493049,-1.8000988114284553,-0.24939303524676554
PBC,0,2,2.6232298657474775,-1.803027560667798,-0.24768956071671613
PBC,0,2,2.627156856564465,-1.8059362170182998,-0.2459822679088035
PBC,0,2,2.6310838473814524,-1.8088247356077944,-0.24427118316663965
PBC,0,2,2.63501083819844,-1.8116930718743487,-0.24255633289216907
PBC,0,2,2.6389378290154264,-1.814541181566951,-0.24083774354525556
PBC,0,2,2.642864819832414,-1.8173690207461959,-0.2391154416432656
PBC,0,2,2.6467918106494013,-1.8201765457849568,-0.2373894537606554
PBC,0,2,2.6507188014663887,-1.8229637133690613,-0.23565980652855117
PBC,0,2,2.6546457922833753,-1.8257304804979588,-0.23392652663433333
PBC,0,2,2.6585727831003627,-1.828476804485386,-0.23218964082121527
PBC,0,2,2.66249977391735,-1.831202642960021,-0.23044917588782587
PBC,0,2,2.6664267647343376,-1.8339079538661416,-0.22870515868778785
PBC,0,2,2.670353755551325,-1.8365926954642724,-0.22695761612929627
PBC,0,2,2.6742807463683116,-1.839256826331829,-0.2252065751746964
PBC,0,2,2.678207737185299,-1.8419003053637608,-0.22345206284005859
PBC,0,2,2.6821347280022865,-1.844523091773183,-0.2216941061947568
PBC,0,2,2.686061718819274,-1.8471251450920079,-0.21993273236104105
PBC,0,2,2.6899887096362605,-1.8497064251715707,-0.2181679685136133
PBC,0,2,2.693915700453248,-1.8522668921832524,-0.216399841879198
PBC,0,2,2.6978426912702353,-1.854806506619092,-0.21462837973611693
PBC,0,2,2.701769682087223,-1.857325229292401,-0.2128536094138598
PBC,0,2,2.7056966729042102,-1.8598230213383693,-0.211075558292654
PBC,0,2,2.709623663721197,-1.8622998442146668,-0.20929425380303596
PBC,0,2,2.7135506545381842,-1.8647556597020412,-0.20750972342541776
PBC,0,2,2.7174776453551717,-1.8671904299049094,-0.20572199468965813
PBC,0,2,2.721404636172159,-1.8696041172519466,-0.20393109517462818
PBC,0,2,2.7253316269891457,-1.8719966844966662,-0.20213705250777875
PBC,0,2,2.729258617806133,-1.8743680947180024,-0.20033989436470523
PBC,0,2,2.7331856086231205,-1.8767183113208787,-0.19853964846871397
PBC,0,2,2.737112599440108,-1.8790472980367796,-0.19673634259038655
PBC,0,2,2.7410395902570954,-1.881355018924312,-0.19493000454714307
PBC,0,2,2.744966581074082,-1.8836414383697646,-0.1931206622028056
PBC,0,2,2.7488935718910694,-1.885906521087664,-0.1913083434671589
PBC,0,2,2.752820562708057,-1.8881502321213202,-0.189493076295515
PBC,0,2,2.7567475535250443,-1.890372536843373,-0.18767488868827176
PBC,0,2,2.760674544342031,-1.8925734009563304,-0.1858538086904749
PBC,0,2,2.7646015351590183,-1.8947527904931056,-0.18402986439137506
PBC,0,2,2.7685285259760057,-1.8969106718175426,-0.18220308392399026
PBC,0,2,2.772455516792993,-1.8990470116249447,-0.18037349546466208
PBC,0,2,2.7763825076099806,-1.901161776942592,-0.17854112723261412
PBC,0,2,2.780309498426967,-1.9032549351302572,-0.17670600748951013
PBC,0,2,2.7842364892439546,-1.9053264538807184,-0.17486816453900816
PBC,0,2,2.788163480060942,-1.9073763012202587,-0.1730276267263199
PBC,0,2,2.7920904708779295,-1.909404445509172,-0.1711844224377644
PBC,0,2,2.796017461694916,-1.9114108554422549,-0.1693385801003241
PBC,0,2,2.7999444525119035,-1.9133955000493001,-0.16749012818119743
PBC,0,2,2.803871443328891,-1.9153583486955799,-0.16563909518735573
PBC,0,2,2.8077984341458784,-1.917299371082326,-0.163785509665095
PBC,0,2,2.811725424962865,-1.9192185372472081,-0.1619294001995899
PBC,0,2,2.8156524157798524,-1.9211158175648038,-0.1600707954144444
PBC,0,2,2.81957940659684,-1.9229911827470627,-0.15820972397124766
PBC,0,2,2.8235063974138273,-1.924844603843768,-0.15634621456912218
PBC,0,2,2.8274333882308147,-1.926676052242994,-0.1544802959442777
PBC,0,2,2.8313603790478012,-1.9284854996715537,-0.15261199686956123
PBC,0,2,2.8352873698647887,-1.930272918195448,-0.15074134615400656
PBC,0,2,2.839214360681776,-1.932038280220305,-0.1488683726423868
PBC,0,2,2.8431413514987636,-1.9337815584918148,-0.14699310521476272
PBC,0,2,2.84706834231575,-1.935502726096161,-0.14511557278603338
PBC,0,2,2.8509953331327376,-1.937201756460448,-0.143235804305483
PBC,0,2,2.854922323949725,-1.93887862335312,-0.14135382875633318
PBC,0,2,2.8588493147667124,-1.940533300884376,-0.1394696751552894
PBC,0,2,2.8627763055837,-1.942165763506582,-0.13758337255209024
PBC,0,2,2.8667032964006864,-1.9437759860146748,-0.1356949500290552
PBC,0,2,2.870630287217674,-1.9453639435465644,-0.1338044367006316
PBC,0,2,2.8745572780346613,-1.9469296115835264,-0.1319118617129445
PBC,0,2,2.8784842688516488,-1.9484729659505944,-0.1300172542433419
PBC,0,2,2.8824112596686353,-1.9499939828169446,-0.12812064349994393
PBC,0,2,2.8863382504856228,-1.9514926386962748,-0.126222058721187
PBC,0,2,2.89026524130261,-1.9529689104471788,-0.12432152917537387
PBC,0,2,2.8941922321195976,-1.954422775273517,-0.12241908416021827
PBC,0,2,2.898119222936585,-1.9558542107247798,-0.12051475300239231
PBC,0,2,2.9020462137535716,-1.9572631946964465,-0.1186085650570727
PBC,0,2,2.905973204570559,-1.9586497054303416,-0.11670054970748567
PBC,0,2,2.9099001953875465,-1.960013721514978,-0.11479073636445561
PBC,0,2,2.913827186204534,-1.961355221885907,-0.11287915446594962
PBC,0,2,2.9177541770215205,-1.962674185826051,-0.1109658334766237
PBC,0,2,2.921681167838508,-1.9639705929660396,-0.10905080288736785
PBC,0,2,2.9256081586554954,-1.9652444232845356,-0.10713409221485364
PBC,0,2,2.929535149472483,-1.9664956571085574,-0.10521573100107878
PBC,0,2,2.9334621402894703,-1.9677242751137967,-0.10329574881291317
PBC,0,2,2.937389131106457,-1.968930258324929,-0.10137417524164488
PBC,0,2,2.9413161219234443,-1.9701135881159213,-0.09945103990252445
PBC,0,2,2.9452431127404317,-1.9712742462103308,-0.09752637243431295
PBC,0,2,2.949170103557419,-1.972412214681603,-0.09560020249882582
PBC,0,2,2.9530970943744057,-1.973527475953359,-0.09367255978047995
PBC,0,2,2.957024085191393,-1.9746200127996836,-0.0917434739858371
PBC,0,2,2.9609510760083806,-1.975689808345401,-0.08981297484315265
PBC,0,2,2.964878066825368,-1.9767368460663515,-0.08788109210191955
PBC,0,2,2.9688050576423555,-1.9777611097896575,-0.08594785553241446
PBC,0,2,2.972732048459342,-1.978762583693988,-0.08401329492524456
PBC,0,2,2.9766590392763295,-1.9797412523098163,-0.08207744009089113
PBC,0,2,2.980586030093317,-1.9806971005196703,-0.08014032085925875
PBC,0,2,2.9845130209103043,-1.98163011355838,-0.07820196707921939
PBC,0,2,2.988440011727291,-1.9825402770133183,-0.07626240861815975
PBC,0,2,2.9923670025442783,-1.9834275768246359,-0.07432167536152526
PBC,0,2,2.996293993361266,-1.984291999285492,-0.07237979721236995
PBC,0,2,3.0002209841782532,-1.9851335310422766,-0.07043680409090043
PBC,0,2,3.00414797499524,-1.9859521590948308,-0.06849272593402358
PBC,0,2,3.008074965812227,-1.9867478707966593,-0.06654759269489183
PBC,0,2,3.0120019566292147,-1.987520653855137,-0.06460143434245205
PBC,0,2,3.015928947446202,-1.9882704963317117,-0.06265428086099123
PBC,0,2,3.0198559382631895,-1.9889973866420994,-0.06070616224968359
PBC,0,2,3.023782929080176,-1.9897013135564747,-0.05875710852213839
PBC,0,2,3.0277099198971635,-1.990382266199656,-0.0568071497059454
PBC,0,2,3.031636910714151,-1.9910402340512834,-0.05485631584222504
PBC,0,2,3.0355639015311384,-1.9916752069459935,-0.05290463698517392
PBC,0,2,3.039490892348125,-1.9922871750735855,-0.05095214320161366
PBC,0,2,3.0434178831651124,-1.9928761289791832,-0.048998864570536725
PBC,0,2,3.0473448739821,-1.9934420595633917,-0.047044831182656996
PBC,0,2,3.0512718647990873,-1.9939849580824471,-0.04509007313995619
PBC,0,2,3.0551988556160747,-1.9945048161483605,-0.04313462055523215
PBC,0,2,3.0591258464330613,-1.9950016257290577,-0.041178503551647996
PBC,0,2,3.0630528372500487,-1.995475379148512,-0.03922175226227834
PBC,0,2,3.066979828067036,-1.9959260690868694,-0.03726439682966064
PBC,0,2,3.0709068188840236,-1.9963536885805722,-0.035306467405342115
PBC,0,2,3.07483380970101,-1.996758231022473,-0.033347994149429225
PBC,0,2,3.0787608005179976,-1.9971396901619447,-0.03138900723013485
PBC,0,2,3.082687791334985,-1.9974980601049837,-0.029429536823329848
PBC,0,2,3.0866147821519725,-1.9978333353143078,-0.02746961311209037
PBC,0,2,3.09054177296896,-1.998145510609449,-0.025509266286247355
PBC,0,2,3.0944687637859465,-1.998434581166838,-0.02354852654193642
PBC,0,2,3.098395754602934,-1.9987005425198852,-0.0215874240811452
PBC,0,2,3.1023227454199214,-1.9989433905590543,-0.01962598911126549
PBC,0,2,3.106249736236909,-1.9991631215319328,-0.017664251844641002
PBC,0,2,3.1101767270538954,-1.99935973204329,-0.015702242498117774
PBC,0,2,3.114103717870883,-1.999533219055139,-0.013739991292592015
PBC,0,2,3.1180307086878702,-1.999683579886782,-0.011777528452562424
PBC,0,2,3.1219576995048577,-1.999810812214858,-0.009814884205678194
PBC,0,2,3.125884690321845,-1.999914914073381,-0.007852088782289234
PBC,0,2,3.1298116811388317,-1.9999958838537721,-0.005889172414996376
PBC,0,2,3.133738671955819,-2.000053720304887,-0.003926165338199547
PBC,0,2,3.1376656627728066,-2.000088422533036,-0.001963097787650225
OBC_L20,20,0,,-1.8985653933244333,-1.6748755160556072e-15
OBC_L20,20,0,,-1.8515135775797176,5.485347779331815e-16
OBC_L20,20,0,,-1.774271035276248,6.506323999083231e-15
OBC_L20,20,0,,-1.6685681589859482,-9.56257270533766e-15
OBC_L20,20,0,,-1.536767614663259,7.329848668576855e-15
OBC_L20,20,0,,-1.3818121651571234,-5.923605362132346e-15
OBC_L20,20,0,,1.8985653933244098,8.286675233486528e-17
OBC_L20,20,0,,1.8515135775797815,2.264677303062108e-16
OBC_L20,20,0,,1.7742710352761337,2.375737131807539e-16
OBC_L20,20,0,,1.6685681589860215,7.037539503155222e-17
OBC_L20,20,0,,-1.20717589402852,5.65756536658678e-15
OBC_L20,20,0,,1.5367676146632208,7.633428507922878e-17
OBC_L20,20,0,,1.3818121651571347,3.228751407029059e-17
OBC_L20,20,0,,-1.01541839232193,-2.8212665008694017e-15
OBC_L20,20,0,,-0.9283934208257207,1.1732917229895137e-15
OBC_L20,20,0,,-0.8608537740733024,0.07227480314922977
OBC_L20,20,0,,-0.860853774073305,-0.07227480314923133
OBC_L20,20,0,,-0.7340719667657686,0.10815440682916504
OBC_L20,20,0,,-0.7340719667657675,-0.1081544068291638
OBC_L20,20,0,,-0.5738787097115764,0.1338322772139323
OBC_L20,20,0,,-0.5738787097115765,-0.13383227721393248
OBC_L20,20,0,,-0.3928925288496946,0.14980611608102815
OBC_L20,20,0,,-0.39289252884969306,-0.14980611608102873
OBC_L20,20,0,,1.2071758940284762,-4.475859183802629e-16
OBC_L20,20,0,,-0.19947331085929199,0.158654943984446
OBC_L20,20,0,,-0.19947331085929207,-0.15865494398444624
OBC_L20,20,0,,-7.138522256851167e-17,0.1615097165265595
OBC_L20,20,0,,-1.915409327210418e-16,-0.16150971652655938
OBC_L20,20,0,,0.19947331085929512,0.15865494398444518
OBC_L20,20,0,,0.1994733108592953,-0.1586549439844453
OBC_L20,20,0,,0.3928925288496938,0.1498061160810275
OBC_L20,20,0,,0.392892528849693,-0.1498061160810267
OBC_L20,20,0,,0.573878709711578,0.13383227721392996
OBC_L20,20,0,,0.5738787097115768,-0.1338322772139304
OBC_L20,20,0,,0.7340719667657667,0.10815440682916665
OBC_L20,20,0,,0.7340719667657685,-0.10815440682916615
OBC_L20,20,0,,1.0154183923219724,-9.211685159508585e-17
OBC_L20,20,0,,0.8608537740732985,0.07227480314922373
OBC_L20,20,0,,0.8608537740732985,-0.07227480314922384
OBC_L20,20,0,,0.9283934208257087,-1.501862555750366e-30
OBC_L40,40,0,,-1.91021632303349,-3.7871236095027294e-14
OBC_L40,40,0,,-1.897785504649339,1.2065897433971461e-13
OBC_L40,40,0,,-1.8771497913655202,-2.1379645064077193e-13
OBC_L40,40,0,,-1.848431622922883,3.16631086214879e-13
OBC_L40,40,0,,-1.8118007028557714,-3.747669375774865e-13
OBC_L40,40,0,,-1.767472799688316,2.7298627470755344e-13
OBC_L40,40,0,,-1.7157084731638357,-3.5433244936614026e-14
OBC_L40,40,0,,-1.6568116376253847,-1.3455239042690863e-13
OBC_L40,40,0,,-1.5911278882425437,8.880018340640095e-14
OBC_L40,40,0,,-1.5190425566397079,1.168398156779112e-13
OBC_L40,40,0,,-1.4409785185128352,-3.1086385111247644e-13
OBC_L40,40,0,,-1.3573936060931875,3.8409381379082697e-13
OBC_L40,40,0,,1.9102163230361453,-5.365425321541379e-16
OBC_L40,40,0,,1.8977855046415666,1.3844201034042045e-14
OBC_L40,40,0,,1.8771497913761417,-9.554740155311791e-15
OBC_L40,40,0,,1.8484316229140083,-6.5085521431135614e-15
OBC_L40,40,0,,-1.2687803481366102,-3.2741651945933685e-13
OBC_L40,40,0,,1.811800702858159,5.259660149118434e-15
OBC_L40,40,0,,-1.1755789244702686,2.129257295564973e-13
OBC_L40,40,0,,1.7674727996955781,-4.133765917056442e-15
OBC_L40,40,0,,1.7157084731471923,1.5280781828119993e-15
OBC_L40,40,0,,-1.0843568309888683,-9.164035545352085e-14
OBC_L40,40,0,,1.656811637647333,-5.433375731831163e-16
OBC_L40,40,0,,-1.0327816406013994,0.051762677487432525
OBC_L40,40,0,,-1.0327816406014236,-0.05176267748742078
OBC_L40,40,0,,-0.9806419802454905,0.1108982448012244
OBC_L40,40,0,,-0.9806419802454913,-0.1108982448012199
OBC_L40,40,0,,1.5911278882200275,8.129798118127163e-17
OBC_L40,40,0,,-0.920263620097046,0.15555629328959075
OBC_L40,40,0,,-0.9202636200970454,-0.1555562932895923
OBC_L40,40,0,,-0.8516980832464282,0.19072958623551284
OBC_L40,40,0,,-0.8516980832464273,-0.19072958623551195
OBC_L40,40,0,,1.5190425566602648,-2.940969522039363e-15
OBC_L40,40,0,,-0.7755792513114221,0.21911313449932227
OBC_L40,40,0,,-0.7755792513114215,-0.2191131344993227
OBC_L40,40,0,,-0.6927936196767085,0.24231589363246875
OBC_L40,40,0,,-0.6927936196767058,-0.24231589363246805
OBC_L40,40,0,,-0.6042539204515917,0.261321833655884
OBC_L40,40,0,,-0.6042539204515885,-0.26132183365588446
OBC_L40,40,0,,1.440978518495006,1.7958720610463997e-15
OBC_L40,40,0,,-0.5108479910354693,0.27674933487856335
OBC_L40,40,0,,-0.5108479910354672,-0.27674933487856196
OBC_L40,40,0,,-0.4134319440280159,0.288994794155065
OBC_L40,40,0,,-0.41343194402801503,-0.28899479415506363
OBC_L40,40,0,,1.357393606108024,7.112061412030223e-16
OBC_L40,40,0,,-0.312835245289272,0.29831455008749197
OBC_L40,40,0,,-0.3128352452892721,-0.29831455008749097
OBC_L40,40,0,,-0.20986782455739436,0.3048730775292182
OBC_L40,40,0,,-0.2098678245573933,-0.3048730775292171
OBC_L40,40,0,,1.2687803481253397,1.2107993343340943e-15
OBC_L40,40,0,,-0.1053264660073654,-0.30877171900081735
OBC_L40,40,0,,-0.10532646600736488,0.30877171900081873
OBC_L40,40,0,,1.1301772161346727e-15,0.3100654605329345
OBC_L40,40,0,,-4.84423102494648e-17,-0.310065460532936
OBC_L40,40,0,,1.1755789244776076,2.91049978615069e-16
OBC_L40,40,0,,0.10532646600736892,0.308771719000816
OBC_L40,40,0,,0.10532646600736652,-0.3087717190008164
OBC_L40,40,0,,0.4134319440280168,0.2889947941550613
OBC_L40,40,0,,0.31283524528927054,0.2983145500874893
OBC_L40,40,0,,0.8516980832464237,0.1907295862354984
OBC_L40,40,0,,0.31283524528927253,-0.2983145500874905
OBC_L40,40,0,,0.4134319440280161,-0.28899479415506285
OBC_L40,40,0,,0.5108479910354641,0.2767493348785617
OBC_L40,40,0,,0.6927936196767099,0.24231589363247028
OBC_L40,40,0,,0.6042539204515882,0.26132183365588213
OBC_L40,40,0,,0.5108479910354671,-0.27674933487856107
OBC_L40,40,0,,0.7755792513114239,0.21911313449932443
OBC_L40,40,0,,0.6042539204515884,-0.26132183365588024
OBC_L40,40,0,,0.6927936196767107,-0.2423158936324693
OBC_L40,40,0,,0.20986782455739708,0.3048730775292163
OBC_L40,40,0,,0.20986782455739775,-0.30487307752921816
OBC_L40,40,0,,0.85169808324643,-0.19072958623550118
OBC_L40,40,0,,0.7755792513114196,-0.21911313449932573
OBC_L40,40,0,,0.9202636200970727,-0.15555629328958356
OBC_L40,40,0,,0.9202636200970701,0.15555629328958484
OBC_L40,40,0,,0.9806419802455437,-0.11089824480126968
OBC_L40,40,0,,0.980641980245541,0.11089824480126984
OBC_L40,40,0,,1.0327816406015145,-0.051762677487851634
OBC_L40,40,0,,1.0327816406015118,0.05176267748785311
OBC_L40,40,0,,1.084356830985842,-3.841771779187555e-15
OBC_L60,60,0,,-1.9124919794767268,1.5989087489990186e-10
OBC_L60,60,0,,-1.9068684088330368,-5.949056344070427e-10
OBC_L60,60,0,,-1.8975126934185442,1.1836630469812225e-09
OBC_L60,60,0,,-1.8844500234485242,-1.7678855245666246e-09
OBC_L60,60,0,,-1.8677155295671888,2.2099247136243566e-09
OBC_L60,60,0,,-1.8473539570779258,-2.4347952066197983e-09
OBC_L60,60,0,,-1.8234197184564083,2.430200393881207e-09
OBC_L60,60,0,,-1.7959764768621382,-2.2214732417480532e-09
OBC_L60,60,0,,-1.765097250402612,1.8558713093746791e-09
OBC_L60,60,0,,-1.730863955123845,-1.3988425711429882e-09
OBC_L60,60,0,,-1.6933674774655303,9.238464912919539e-10
OBC_L60,60,0,,-1.6527071889086309,-4.956766794347711e-10
OBC_L60,60,0,,-1.6089909411732832,1.5970011079338943e-10
OBC_L60,60,0,,-1.5623345726445133,6.354720933580921e-11
OBC_L60,60,0,,-1.512861793190951,-1.8075691652541833e-10
OBC_L60,60,0,,-1.4607037180879292,2.183356130230604e-10
OBC_L60,60,0,,1.912491978911513,4.509521547930242e-15
OBC_L60,60,0,,1.9068684109439695,-4.7711913565868565e-14
OBC_L60,60,0,,1.8975126892039524,9.621602631474347e-14
OBC_L60,60,0,,1.8844500297434617,-1.0359369359795772e-13
OBC_L60,60,0,,-1.4059986256227015,-2.0517641142997633e-10
OBC_L60,60,0,,-1.3488915048852737,1.6122220456742141e-10
OBC_L60,60,0,,1.8677155217298596,7.594245981382672e-14
OBC_L60,60,0,,1.8473539657105242,-4.5589000248719174e-14
OBC_L60,60,0,,1.8234197096323443,2.7582674515012533e-14
OBC_L60,60,0,,1.795976485565416,-1.0042492180393544e-14
OBC_L60,60,0,,-1.2895342101646399,-1.0094054291107845e-10
OBC_L60,60,0,,1.7650972419422923,1.0472519707540448e-14
OBC_L60,60,0,,-1.2280702825359853,4.049528208182459e-11
OBC_L60,60,0,,1.73086396321301,-1.2091602137184798e-14
OBC_L60,60,0,,1.6933674699948749,3.884118444857971e-16
OBC_L60,60,0,,-1.1653395855274309,3.2213912629170907e-12
OBC_L60,60,0,,1.6527071954238144,4.117996496809921e-15
OBC_L60,60,0,,-1.107894197111026,0.026650661063760947
OBC_L60,60,0,,-1.1078941971189926,-0.026650661074408603
OBC_L60,60,0,,1.6089909359320627,-6.663999844684076e-16
OBC_L60,60,0,,-1.0692477810521273,0.07676000734955069
OBC_L60,60,0,,-1.0692477810535792,-0.07676000734866739
OBC_L60,60,0,,-1.0299309327848563,0.11962657789954866
OBC_L60,60,0,,-1.0299309327848445,-0.11962657789927013
OBC_L60,60,0,,-0.9884491303493704,0.15596359042703858
OBC_L60,60,0,,-0.9884491303493114,-0.15596359042700844
OBC_L60,60,0,,-0.9441557301782336,0.1870864883545903
OBC_L60,60,0,,-0.9441557301782205,-0.18708648835459857
OBC_L60,60,0,,-0.8968086772191614,0.21400668165611578
OBC_L60,60,0,,-0.8968086772191581,-0.21400668165612502
OBC_L60,60,0,,-0.8463939632070002,0.2374806246711918
OBC_L60,60,0,,-0.8463939632070052,-0.23748062467119546
OBC_L60,60,0,,1.5623345764254708,-1.0430507802252063e-15
OBC_L60,60,0,,-0.7930202235378981,0.2580670657853588
OBC_L60,60,0,,-0.7930202235378967,-0.2580670657853564
OBC_L60,60,0,,1.512861790844264,1.7042838178620452e-15
OBC_L60,60,0,,-0.736860766560262,0.27617793688793835
OBC_L60,60,0,,-0.7368607665602642,-0.27617793688793857
OBC_L60,60,0,,-0.678122420585222,0.29211785326059786
OBC_L60,60,0,,-0.6781224205852155,-0.29211785326059536
OBC_L60,60,0,,-0.6170289587567405,0.3061131355040346
OBC_L60,60,0,,-0.617028958756743,-0.3061131355040347
OBC_L60,60,0,,1.4607037192451104,-6.753519725405089e-17
OBC_L60,60,0,,-0.5538123355855158,0.318332712186379
OBC_L60,60,0,,-0.5538123355855163,-0.31833271218637765
OBC_L60,60,0,,-0.4887081086716374,0.3289031120577239
OBC_L60,60,0,,-0.48870810867163555,-0.3289031120577246
OBC_L60,60,0,,1.4059986252725136,-5.828477709248827e-15
OBC_L60,60,0,,-0.4219531089450228,0.3379192430352323
OBC_L60,60,0,,-0.4219531089450231,-0.33791924303523246
OBC_L60,60,0,,-0.3537843172952868,0.3454521742560144
OBC_L60,60,0,,-0.28443838174605873,0.35155477021374837
OBC_L60,60,0,,-0.35378431729528526,-0.34545217425601227
OBC_L60,60,0,,1.3488915048304289,2.6468893613670885e-15
OBC_L60,60,0,,-0.2141514665777932,0.3562657640005646
OBC_L60,60,0,,-0.2844383817460596,-0.3515547702137492
OBC_L60,60,0,,-0.14315926595702316,0.35961267364730265
OBC_L60,60,0,,-0.21415146657779302,-0.356265764000564
OBC_L60,60,0,,-0.07169709310913137,0.3616138374628438
OBC_L60,60,0,,-5.5163097226805367e-17,0.362279753049364
OBC_L60,60,0,,0.07169709310913201,0.3616138374628423
OBC_L60,60,0,,-0.14315926595702083,-0.35961267364730026
OBC_L60,60,0,,0.14315926595702028,0.35961267364729793
OBC_L60,60,0,,0.21415146657779388,0.3562657640005618
OBC_L60,60,0,,0.2844383817460585,0.35155477021374926
OBC_L60,60,0,,0.14315926595702236,-0.359612673647301
OBC_L60,60,0,,0.21415146657779358,-0.356265764000565
OBC_L60,60,0,,0.07169709310913211,-0.36161383746284226
OBC_L60,60,0,,0.28443838174605746,-0.3515547702137507
OBC_L60,60,0,,0.42195310894502563,0.3379192430352373
OBC_L60,60,0,,0.35378431729528365,0.34545217425601304
OBC_L60,60,0,,0.3537843172952847,-0.345452174256013
OBC_L60,60,0,,6.194217675249976e-16,-0.3622797530493651
OBC_L60,60,0,,0.42195310894502686,-0.3379192430352368
OBC_L60,60,0,,0.48870810867162945,-0.3289031120577239
OBC_L60,60,0,,0.48870810867163533,0.3289031120577213
OBC_L60,60,0,,0.5538123355855231,-0.31833271218635945
OBC_L60,60,0,,0.5538123355855241,0.3183327121863707
OBC_L60,60,0,,1.2895342102997303,2.558703119989526e-16
OBC_L60,60,0,,0.6170289587567435,0.3061131355040416
OBC_L60,60,0,,0.6170289587567568,-0.3061131355040425
OBC_L60,60,0,,0.6781224205851943,-0.2921178532606136
OBC_L60,60,0,,0.6781224205852007,0.292117853260602
OBC_L60,60,0,,0.7368607665602396,-0.276177936887907
OBC_L60,60,0,,0.7368607665602592,0.27617793688791265
OBC_L60,60,0,,0.7930202235379525,-0.25806706578536437
OBC_L60,60,0,,0.7930202235379337,0.2580670657853716
OBC_L60,60,0,,1.2280702825122147,-2.579787630458148e-15
OBC_L60,60,0,,0.8463939632069751,0.23748062467125997
OBC_L60,60,0,,0.846393963206984,-0.2374806246712609
OBC_L60,60,0,,0.8968086772190754,-0.214006681656038
OBC_L60,60,0,,-0.07169709310913187,-0.36161383746284165
OBC_L60,60,0,,0.8968086772190793,0.21400668165602058
OBC_L60,60,0,,0.9441557301784377,0.18708648835447989
OBC_L60,60,0,,0.9441557301784266,-0.18708648835446906
OBC_L60,60,0,,0.988449130349607,-0.15596359042754074
OBC_L60,60,0,,0.9884491303495889,0.15596359042753688
OBC_L60,60,0,,1.029930932783128,-0.11962657790023473
OBC_L60,60,0,,1.0299309327831434,0.11962657790023805
OBC_L60,60,0,,1.069247781048221,-0.0767600073419864
OBC_L60,60,0,,1.0692477810482193,0.07676000734198522
OBC_L60,60,0,,1.1653395854001363,4.989399626358987e-16
OBC_L60,60,0,,1.107894197169372,-0.026650661035462833
OBC_L60,60,0,,1.107894197169374,0.02665066103546273
OBC_L80,80,0,,-1.9133038019459163,3.9085310174036096e-08
OBC_L80,80,0,,-1.9101137656684368,-1.5107434935471513e-07
OBC_L80,80,0,,-1.9047988937914595,3.2163935864235624e-07
OBC_L80,80,0,,-1.897375736026675,-5.299413282026522e-07
OBC_L80,80,0,,-1.8878423708910803,7.550599402994932e-07
OBC_L80,80,0,,-1.8762312962772891,-9.79565068985981e-07
OBC_L80,80,0,,-1.8625378179646608,1.1936186549081656e-06
OBC_L80,80,0,,-1.8468093990680168,-1.3911028177552303e-06
OBC_L80,80,0,,-1.8290388919714708,1.5663745782470717e-06
OBC_L80,80,0,,-1.8092877271129466,-1.709065989586631e-06
OBC_L80,80,0,,-1.7875489673221094,1.8058540238390009e-06
OBC_L80,80,0,,-1.7638921088896173,-1.8449215163538485e-06
OBC_L80,80,0,,-1.7383182275987725,1.8198295683411135e-06
OBC_L80,80,0,,-1.7108964289085034,-1.732323650277235e-06
OBC_L80,80,0,,-1.6816422263885653,1.5886168665370641e-06
OBC_L80,80,0,,-1.6506201765215442,-1.3990709400559763e-06
OBC_L80,80,0,,-1.6178613506797461,1.175790974047827e-06
OBC_L80,80,0,,-1.5834259971160276,-9.350198210383167e-07
OBC_L80,80,0,,-1.5473590018896002,6.963259435688378e-07
OBC_L80,80,0,,-1.5097178207948556,-4.810866585980276e-07
OBC_L80,80,0,,-1.4705590196916716,3.073582214464796e-07
OBC_L80,80,0,,-1.4299388080693003,-1.851972292903857e-07
OBC_L80,80,0,,-1.3879230302880747,1.1423358732095783e-07
OBC_L80,80,0,,-1.3445685831158922,-8.529016330617384e-08
OBC_L80,80,0,,-1.2999480719356495,8.480997857357939e-08
OBC_L80,80,0,,-1.2541174797290824,-9.947740205797843e-08
OBC_L80,80,0,,-1.207272344197654,1.1783496850564631e-07
OBC_L80,80,0,,1.8625414294142515,-6.354756678481329e-12
OBC_L80,80,0,,1.8762282398391659,3.6026029955674454e-12
OBC_L80,80,0,,1.8878449024771802,2.8617346258825555e-13
OBC_L80,80,0,,1.9133040000237158,-3.5498631543053953e-13
OBC_L80,80,0,,1.9101130531008195,9.105471013863684e-13
OBC_L80,80,0,,1.897373752384218,-1.3659844786927448e-12
OBC_L80,80,0,,1.9048002553431327,-1.6737431881314923e-13
OBC_L80,80,0,,-1.1527043880911132,-0.009905042985378311
OBC_L80,80,0,,-1.152704179681846,0.009904970920039776
OBC_L80,80,0,,-1.1185442585517753,0.05296587487333392
OBC_L80,80,0,,-1.087651736415484,0.09040706434975022
OBC_L80,80,0,,-1.1185442538690709,-0.05296586528575543
OBC_L80,80,0,,-1.0876517356836335,-0.09040706512838348
OBC_L80,80,0,,1.8468052375289068,5.8620150235904774e-12
OBC_L80,80,0,,1.829043476047772,-3.4850566393200455e-12
OBC_L80,80,0,,1.8092829808980262,1.3467092175634736e-12
OBC_L80,80,0,,1.7875535576746553,-3.5562819512475877e-13
OBC_L80,80,0,,-1.056549954942091,0.12366481733020183
OBC_L80,80,0,,-1.024616352829794,0.153280305817672
