alpha,level_0,level_1,level_2,level_3,level_4,level_5,level_6,level_7,level_8,level_9,level_10,level_11,level_12,level_13,level_14,level_15,level_16,level_17,level_18,level_19,level_20,level_21,level_22,level_23,level_24,level_25,level_26,level_27,level_28,level_29,level_30,level_31,level_32,level_33,level_34,level_35,level_36,level_37,level_38,level_39,level_40,level_41,level_42,level_43,level_44,level_45,level_46,level_47,level_48,level_49,level_50,level_51,level_52,level_53,level_54,level_55,level_56,level_57,level_58,level_59,level_60,level_61,level_62,level_63
0.8200000000000001,-3.079137334885763,-3.071261531075041,-3.051416124379882,-3.043540320569162,-1.7808534847861217,-1.7729776809753974,-1.7531322742802458,-1.745256470469523,-1.6623969960075817,-1.6545211921968577,-1.634675785501705,-1.6267999816909804,-1.5246161426889056,-1.516740338878183,-1.496894932183032,-1.4890191283723084,-1.226005060605516,-1.218129256794793,-1.1982838500996398,-1.190408046288917,-0.3641131459079388,-0.35623734209721525,-0.33639193540206264,-0.3285161315913392,-0.22633229258926724,-0.21845648877854443,-0.19861108208339087,-0.19073527827266706,-0.10787580381072306,-0.10000000000000003,-0.08015459330484626,-0.07227878949412303,0.07227878949412354,0.0801545933048462,0.09999999999999999,0.10787580381072324,0.1907352782726675,0.19861108208339018,0.2184564887785438,0.22633229258926632,0.3285161315913403,0.3363919354020634,0.35623734209721625,0.36411314590793853,1.1904080462889164,1.1982838500996387,1.2181292567947928,1.2260050606055155,1.4890191283723075,1.4968949321830312,1.5167403388781828,1.524616142688906,1.626799981690979,1.6346757855017036,1.6545211921968581,1.6623969960075786,1.745256470469525,1.753132274280248,1.7729776809754016,1.780853484786126,3.043540320569162,3.051416124379884,3.0712615310750357,3.0791373348857602
0.8300000000000001,-3.1017985164422828,-3.0955258600675273,-3.0779648539729325,-3.0716921975981832,-1.7813507987503734,-1.7750781423756197,-1.7575171362810218,-1.7512444799062694,-1.6704168127199988,-1.6641441563452448,-1.6465831502506467,-1.6403104938758954,-1.537654360097033,-1.531381703722283,-1.513820697627687,-1.5075480412529347,-1.244281380161256,-1.238008723786503,-1.2204477176919073,-1.214175061317157,-0.3499690950280888,-0.3436964386533373,-0.32613543255873934,-0.3198627761839876,-0.21720664240512713,-0.2109339860303759,-0.193372979935778,-0.18710032356102657,-0.10627265637475178,-0.1000000000000004,-0.08243899390540221,-0.07616633753065104,0.07616633753065044,0.08243899390540237,0.09999999999999981,0.10627265637475183,0.18710032356102674,0.19337297993577815,0.21093398603037583,0.21720664240512694,0.319862776183988,0.32613543255873956,0.3436964386533367,0.3499690950280891,1.214175061317156,1.2204477176919055,1.238008723786507,1.2442813801612589,1.5075480412529343,1.5138206976276884,1.531381703722283,1.537654360097034,1.6403104938758954,1.6465831502506503,1.664144156345245,1.6704168127199954,1.7512444799062679,1.7575171362810222,1.775078142375623,1.781350798750373,3.0716921975981792,3.07796485397293,3.0955258600675277,3.1017985164422783
0.84,-3.1255604482695785,-3.1206322650185094,-3.1052274486722746,-3.1002992654211994,-1.7824424407510269,-1.7775142574999592,-1.7621094411537204,-1.757181257902648,-1.6795680631144931,-1.6746398798634243,-1.6592350635171833,-1.6543068802661136,-1.5509205684061553,-1.5459923851550867,-1.5305875688088484,-1.5256593855577794,-1.2634510071158642,-1.2585228238647954,-1.2431180075185562,-1.238189824267486,-0.33645005559593794,-0.3315218723448683,-0.3161170559986294,-0.3111888727475595,-0.2078025608876013,-0.20287437763653218,-0.18746956129029257,-0.18254137803922346,-0.10492818325106959,-0.10000000000000006,-0.08459518365376,-0.07966700040269088,0.07966700040269094,0.08459518365375991,0.10000000000000013,0.10492818325106915,0.18254137803922307,0.1874695612902923,0.20287437763653274,0.20780256088760193,0.3111888727475602,0.3161170559986289,0.3315218723448697,0.33645005559593816,1.2381898242674874,1.2431180075185522,1.2585228238647963,1.2634510071158638,1.525659385557779,1.5305875688088473,1.5459923851550874,1.550920568406156,1.6543068802661147,1.659235063517184,1.674639879863426,1.679568063114494,1.7571812579026471,1.7621094411537175,1.7775142574999565,1.782442440751023,3.1002992654212016,3.10522744867227,3.120632265018513,3.1255604482695825
0.85,-3.15037208875612,-3.1465590094439118,-3.1331760606709524,-3.129362981358747,-1.784107582650241,-1.7802945033380313,-1.7669115545650746,-1.7630984752528658,-1.6899074103851315,-1.6860943310729242,-1.6727113822999646,-1.6688983029877553,-1.564277757683193,-1.5604646783709848,-1.5470817295980297,-1.5432686502858222,-1.2834605341910417,-1.279647454878833,-1.2662645061058766,-1.2624514267936673,-0.32364290427925474,-0.3198298249670474,-0.30644687619409033,-0.3026337968818816,-0.19801325157731814,-0.19420017226510963,-0.18081722349215232,-0.17700414417994373,-0.10381307931220819,-0.09999999999999988,-0.08661705122704275,-0.08280397191483446,0.08280397191483405,0.0866170512270424,0.1000000000000001,0.10381307931220835,0.17700414417994378,0.18081722349215215,0.19420017226510952,0.19801325157731772,0.30263379688188136,0.3064468761940894,0.31982982496704754,0.3236429042792556,1.2624514267936697,1.2662645061058764,1.2796474548788348,1.283460534191043,1.5432686502858204,1.5470817295980268,1.560464678370985,1.5642777576831939,1.668898302987757,1.6727113822999649,1.6860943310729242,1.6899074103851315,1.763098475252867,1.7669115545650769,1.7802945033380317,1.7841075826502415,3.1293629813587462,3.1331760606709533,3.1465590094439095,3.1503720887561197
0.86,-3.1761838610164945,-3.173284196373576,-3.1617840366561016,-3.1588843720131683,-1.78632573972264,-1.7834260750797224,-1.7719259153622395,-1.7690262507193208,-1.7014858151362626,-1.6985861504933433,-1.6870859907758615,-1.6841863261329417,-1.577597710523154,-1.5746980458802338,-1.5631978861627536,-1.560298221519836,-1.3042579456542536,-1.3013582810113353,-1.289858121293855,-1.2869584566509362,-0.31162769384240624,-0.3087280291994866,-0.2972278694820073,-0.29432820483908795,-0.18773958922929643,-0.1848399245863771,-0.17333976486889777,-0.17044010022597889,-0.10289966464291952,-0.1000000000000002,-0.08849984028252075,-0.08560017563960158,0.08560017563960128,0.08849984028252042,0.09999999999999963,0.10289966464291944,0.1704401002259787,0.1733397648688979,0.18483992458637757,0.1877395892292966,0.29432820483908806,0.2972278694820073,0.30872802919948766,0.3116276938424063,1.2869584566509356,1.2898581212938556,1.3013582810113362,1.3042579456542558,1.5602982215198329,1.5631978861627525,1.5746980458802324,1.5775977105231507,1.6841863261329428,1.6870859907758637,1.6985861504933428,1.7014858151362615,1.769026250719322,1.7719259153622409,1.7834260750797186,1.7863257397226395,3.1588843720131763,3.161784036656096,3.173284196373583,3.176183861016492
0.87,-3.20294785422049,-3.200785899910809,-3.19102595627187,-3.1888640019621923,-1.7890769657736652,-1.7869150114639816,-1.7771550678250478,-1.7749931135153674,-1.7143390361330249,-1.7121770818233448,-1.7024171381844075,-1.700255183874727,-1.5907707723971434,-1.5886088180874638,-1.578848874448527,-1.5766869201388465,-1.325792786395443,-1.3236308320857628,-1.3138708884468249,-1.3117089341371437,-0.3004681476862007,-0.2983061933765198,-0.28854624973758325,-0.2863842954279023,-0.17689988395031966,-0.17473792964063897,-0.16497798600170202,-0.16281603169202136,-0.10216195430968088,-0.10000000000000002,-0.09024005636106305,-0.08807810205138257,0.08807810205138261,0.09024005636106348,0.10000000000000049,0.10216195430968096,0.16281603169202175,0.16497798600170255,0.174737929640639,0.17689988395031947,0.28638429542790234,0.28854624973758286,0.2983061933765205,0.3004681476862007,1.311708934137144,1.3138708884468253,1.323630832085761,1.3257927863954422,1.5766869201388467,1.5788488744485267,1.588608818087464,1.590770772397145,1.7002551838747295,1.7024171381844084,1.7121770818233464,1.714339036133027,1.7749931135153656,1.7771550678250465,1.7869150114639827,1.7890769657736638,3.1888640019621923,3.1910259562718735,3.2007858999108083,3.2029478542204886
0.88,-3.2306179888529627,-3.229042280774205,-3.220877646592039,-3.21930193851328,-1.79234204556971,-1.7907663374909513,-1.7826017033087826,-1.7810259952300276,-1.7284786691827627,-1.7269029611040088,-1.7187383269218341,-1.717162618843077,-1.6037150277489534,-1.6021393196702,-1.5939746854880288,-1.5923989774092713,-1.34801628554418,-1.3464405774654267,-1.3382759432832503,-1.3367002352044934,-0.29020272589951385,-0.2886270178207571,-0.28046238363858483,-0.27888667555982805,-0.16543908446570374,-0.16386337638694698,-0.15569874220477462,-0.15412303412601702,-0.10157570807875727,-0.10000000000000016,-0.0918353658178276,-0.09025965773907144,0.09025965773907105,0.09183536581782786,0.10000000000000012,0.10157570807875695,0.1541230341260176,0.1556987422047746,0.16386337638694673,0.16543908446570313,0.2788866755598277,0.28046238363858483,0.2886270178207567,0.29020272589951374,1.336700235204494,1.3382759432832518,1.3464405774654233,1.3480162855441804,1.5923989774092695,1.5939746854880255,1.6021393196701987,1.603715027748955,1.7171626188430795,1.7187383269218348,1.726902961104008,1.7284786691827656,1.7810259952300258,1.7826017033087818,1.7907663374909526,1.7923420455697092,3.2193019385132766,3.2208776465920335,3.2290422807742094,3.230617988852964
0.89,-3.259150150942073,-3.258031686061186,-3.251316176888811,-3.2501977120079246,-1.7961026882095976,-1.794984223328708,-1.7882687141563358,-1.787150249275448,-1.7438865538877757,-1.7427680890068882,-1.7360525798345132,-1.7349341149536253,-1.6163820619351892,-1.6152635970543028,-1.6085480878819265,-1.6074296230010388,-1.37088143678574,-1.3697629719048503,-1.3630474627324778,-1.36192899785159,-0.28083909115529604,-0.27972062627440814,-0.27300511710203446,-0.2718866522211466,-0.1533345992027095,-0.15221613432182177,-0.14550062514944845,-0.14438216026856013,-0.10111846488088823,-0.10000000000000003,-0.09328449082762673,-0.09216602594673881,0.09216602594673873,0.09328449082762653,0.09999999999999999,0.10111846488088791,0.1443821602685601,0.14550062514944795,0.152216134321822,0.1533345992027091,0.2718866522211467,0.2730051171020346,0.27972062627440814,0.28083909115529576,1.361928997851589,1.3630474627324807,1.3697629719048534,1.3708814367857407,1.6074296230010383,1.6085480878819254,1.6152635970543012,1.6163820619351887,1.7349341149536281,1.736052579834513,1.7427680890068875,1.7438865538877755,1.7871502492754474,1.788268714156336,1.7949842233287074,1.7961026882095958,3.250197712007926,3.2513161768888144,3.258031686061189,3.2591501509420766
0.9,-3.288502300104839,-3.2877327338499143,-3.2823198376077323,-3.281550271352805,-1.8003417263096875,-1.7995721600547636,-1.7941592638125818,-1.7933896975576578,-1.7605145473532238,-1.7597449810982981,-1.754332084856117,-1.7535625186011923,-1.6287573190065405,-1.6279877527516178,-1.6225748565094364,-1.6218052902545115,-1.3943430362922566,-1.3935734700373328,-1.3881605737951495,-1.3873910075402247,-0.27235397355807184,-0.2715844073031465,-0.2661715110609662,-0.2654019448060409,-0.14059674521139043,-0.13982717895646574,-0.1344142827142844,-0.13364471645936002,-0.10076956625492559,-0.09999999999999977,-0.09458710375781941,-0.0938175375028939,0.09381753750289436,0.09458710375781895,0.10000000000000023,0.10076956625492495,0.13364471645936005,0.13441428271428504,0.13982717895646551,0.14059674521139015,0.2654019448060405,0.2661715110609654,0.2715844073031469,0.2723539735580711,1.3873910075402265,1.3881605737951523,1.3935734700373306,1.3943430362922558,1.621805290254511,1.6225748565094384,1.6279877527516162,1.6287573190065416,1.7535625186011916,1.7543320848561177,1.759744981098297,1.7605145473532218,1.7933896975576589,1.794159263812583,1.7995721600547643,1.8003417263096886,3.2815502713528084,3.2823198376077336,3.287732733849912,3.2885023001048324
0.91,-3.318634555774602,-3.3181243835408316,-3.313868107027561,-3.3133579347937885,-1.8050433273261712,-1.8045331550924015,-1.8002768785791303,-1.7997667063453584,-1.7782896275634503,-1.7777794553296802,-1.773523178816408,-1.7730130065826373,-1.6408551004449208,-1.6403449282111489,-1.636088651697879,-1.6355784794641086,-1.4183576771954718,-1.417847504961702,-1.41359122844843,-1.4130810562146592,-0.2646983991150213,-0.26418822688125054,-0.2599319503679787,-0.2594217781342089,-0.1272638719964906,-0.1267536997627198,-0.1224974232494482,-0.12198725101567795,-0.10051017223377107,-0.09999999999999998,-0.09574372348672887,-0.09523355125295845,0.09523355125295828,0.09574372348672831,0.09999999999999995,0.10051017223377062,0.12198725101567763,0.12249742324944819,0.12675369976271955,0.12726387199649,0.2594217781342084,0.25993195036797906,0.26418822688125065,0.26469839911502124,1.4130810562146603,1.4135912284484355,1.4178475049617005,1.4183576771954718,1.6355784794641075,1.6360886516978788,1.6403449282111475,1.6408551004449188,1.7730130065826406,1.7735231788164076,1.7777794553296797,1.7782896275634532,1.7997667063453584,1.8002768785791288,1.8045331550924006,1.8050433273261721,3.3133579347937894,3.3138681070275604,3.318124383540827,3.3186345557746004
0.92,-3.3495092652018146,-3.349185993037893,-3.3459416086368714,-3.345618336472943,-1.8101932251904589,-1.8098699530265372,-1.8066255686255062,-1.8063022964615862,-1.7971223233879043,-1.7967990512239789,-1.793554666822951,-1.79323139465903,-1.6527102139778336,-1.6523869418139165,-1.6491425574128842,-1.6488192852489632,-1.442883696576312,-1.442560424412388,-1.4393160400113598,-1.438992767847438,-0.25780628337654343,-0.2574830112126226,-0.2542386268115911,-0.2539153546476698,-0.1133941739664786,-0.11307090180255797,-0.10982651740152605,-0.10950324523760478,-0.10032327216392081,-0.09999999999999985,-0.09675561559896892,-0.09643234343504774,0.09643234343504771,0.09675561559896861,0.1000000000000002,0.10032327216392078,0.10950324523760536,0.10982651740152616,0.11307090180255762,0.11339417396647877,0.25391535464767007,0.25423862681159076,0.25748301121262246,0.2578062833765434,1.4389927678474372,1.4393160400113594,1.4425604244123906,1.4428836965763119,1.648819285248962,1.6491425574128815,1.6523869418139157,1.6527102139778362,1.793231394659028,1.7935546668229492,1.7967990512239793,1.7971223233879008,1.8063022964615862,1.806625568625508,1.8098699530265394,1.81019322519046,3.3456183364729424,3.3459416086368634,3.3491859930379,3.3495092652018132
0.93,-3.3810910557770733,-3.380897363992373,-3.3785220618186678,-3.3783283700339646,-1.8169157598979662,-1.8167220681132694,-1.8157789830255118,-1.8155852912408121,-1.8143467659395562,-1.814153074154856,-1.813209989067098,-1.8130162972824,-1.6643689876638061,-1.6641752958791078,-1.6617999937054002,-1.6616063019206997,-1.467881066709977,-1.4676873749252792,-1.465312072751566,-1.4651183809668658,-0.2516036871464015,-0.25140999536170117,-0.24903469318799024,-0.24884100140328985,-0.10019369178470025,-0.09999999999999977,-0.09905691491224175,-0.09886322312754109,-0.09762469782628908,-0.09743100604158911,-0.0964879209538305,-0.09629422916913057,0.09629422916913008,0.09648792095383055,0.09743100604158891,0.09762469782628984,0.09886322312754112,0.09905691491224099,0.09999999999999976,0.10019369178469943,0.24884100140328938,0.24903469318798965,0.2514099953617016,0.2516036871464017,1.4651183809668664,1.4653120727515685,1.4676873749252797,1.46788106670998,1.6616063019206961,1.6617999937053987,1.6641752958791083,1.6643689876638084,1.8130162972823982,1.8132099890670992,1.8141530741548568,1.814346765939559,1.8155852912408086,1.8157789830255084,1.816722068113268,1.8169157598979695,3.3783283700339637,3.378522061818664,3.380897363992379,3.3810910557770772
0.9400000000000001,-3.4133468729764553,-3.4132387763907985,-3.41159222801997,-3.4114841314343045,-1.8375732396285174,-1.8374651430428626,-1.8358185946720316,-1.8357104980863748,-1.821790301628351,-1.821682205042694,-1.8200356566718623,-1.819927560086208,-1.6758817299335935,-1.6757736333479427,-1.674127084977108,-1.6740189883914511,-1.493311216304595,-1.4932031197189375,-1.4915565713481034,-1.4914484747624481,-0.24601666828041122,-0.24590857169475477,-0.24426202332392238,-0.2441539267382667,-0.10010809658565613,-0.10000000000000006,-0.0983534516291682,-0.09824535504351171,-0.08432515858549132,-0.08421706199983468,-0.08257051362900324,-0.08246241704334689,0.08246241704334678,0.08257051362900306,0.08421706199983493,0.08432515858549183,0.09824535504351134,0.09835345162916782,0.10000000000000052,0.10010809658565632,0.24415392673826697,0.24426202332392347,0.24590857169475425,0.2460166682804112,1.4914484747624503,1.491556571348106,1.493203119718939,1.4933112163045954,1.6740189883914531,1.6741270849771075,1.67577363334794,1.6758817299335973,1.8199275600862062,1.8200356566718647,1.8216822050426957,1.8217903016283519,1.8357104980863717,1.8358185946720278,1.83746514304286,1.837573239628516,3.4114841314343063,3.411592228019962,3.4132387763908048,3.413346872976463
0.9500000000000001,-3.4462460039480303,-3.446191013774911,-3.44513585420372,-3.4450808640306,-1.8590034643821742,-1.858948474209053,-1.8578933146378627,-1.8578383244647438,-1.8282193946764338,-1.8281644045033159,-1.8271092449321256,-1.8270542547590056,-1.6872975297389723,-1.6872425395658546,-1.6861873799946638,-1.6861323898215443,-1.5191367590159046,-1.5190817688427862,-1.518026609271594,-1.517971619098475,-0.24097685511057984,-0.24092186493746065,-0.23986670536626983,-0.23981171519315048,-0.10005499017311936,-0.10000000000000062,-0.09894484042880868,-0.09888985025569023,-0.06927092046737889,-0.06921593029425958,-0.06816077072306871,-0.06810578054995022,0.06810578054994981,0.06816077072306898,0.06921593029425949,0.06927092046737852,0.09888985025568972,0.09894484042880897,0.09999999999999977,0.10005499017311914,0.23981171519315012,0.23986670536626928,0.2409218649374601,0.24097685511057965,1.5179716190984736,1.5180266092715946,1.5190817688427845,1.519136759015904,1.686132389821545,1.6861873799946596,1.6872425395658546,1.687297529738974,1.8270542547590054,1.8271092449321247,1.8281644045033165,1.8282193946764356,1.857838324464745,1.8578933146378618,1.8589484742090538,1.8590034643821731,3.445080864030603,3.4451358542037225,3.446191013774904,3.446246003948029
0.96,-3.479760086023292,-3.479735380347159,-3.4791376150423923,-3.4791129093662576,-1.8811234688718288,-1.8810987631956977,-1.8805009978909253,-1.8804762922147926,-1.835061462216888,-1.8350367565407553,-1.8344389912359833,-1.8344142855598502,-1.6986613228275986,-1.698636617151466,-1.6980388518466933,-1.6980141461705605,-1.5453210947873113,-1.5452963891111753,-1.5446986238064062,-1.5446739181302738,-0.23642484506542277,-0.23640013938929003,-0.23580237408451848,-0.2357776684083848,-0.10002470567613264,-0.09999999999999995,-0.09940223469522763,-0.09937752901909547,-0.05396269902119209,-0.053937993345059325,-0.05334022804028767,-0.0533155223641543,0.05331552236415491,0.05334022804028761,0.053937993345059415,0.05396269902119221,0.09937752901909531,0.09940223469522787,0.10000000000000035,0.10002470567613278,0.2357776684083852,0.2358023740845179,0.2364001393892897,0.23642484506542252,1.5446739181302738,1.5446986238064078,1.5452963891111777,1.5453210947873104,1.698014146170562,1.6980388518466922,1.6986366171514664,1.6986613228275995,1.8344142855598513,1.8344389912359838,1.8350367565407555,1.8350614622168884,1.8804762922147917,1.8805009978909213,1.8810987631956957,1.8811234688718286,3.4791129093662536,3.479137615042386,3.4797353803471625,3.4797600860232967
0.97,-3.5138631024937363,-3.513853711150816,-3.513583055016431,-3.5135736636735144,-1.903859812227892,-1.9038504208849696,-1.9035797647505872,-1.9035703734076665,-1.8423153144719318,-1.8423059231290084,-1.8420352669946265,-1.8420258756517065,-1.710012681608767,-1.7100032902658449,-1.7097326341314614,-1.7097232427885407,-1.5718278354991104,-1.57181844415619,-1.5715477880218054,-1.5715383966788847,-0.23231202420608615,-0.23230263286316571,-0.23203197672878126,-0.2320225853858607,-0.10000939134292038,-0.09999999999999971,-0.09972934386561565,-0.09971995252269493,-0.038464893586960175,-0.038455502244039604,-0.03818484610965538,-0.03817545476673511,0.03817545476673485,0.03818484610965522,0.038455502244040166,0.0384648935869609,0.09971995252269482,0.09972934386561504,0.09999999999999974,0.10000939134292036,0.23202258538586062,0.2320319767287811,0.23230263286316583,0.23231202420608663,1.5715383966788827,1.5715477880218032,1.571818444156189,1.5718278354991093,1.7097232427885407,1.7097326341314585,1.7100032902658464,1.7100126816087653,1.8420258756517054,1.8420352669946236,1.8423059231290115,1.8423153144719318,1.903570373407665,1.9035797647505923,1.9038504208849718,1.903859812227891,3.5135736636735118,3.5135830550164315,3.5138537111508206,3.5138631024937386
0.98,-3.548531420136338,-3.548528376428555,-3.5484585313264976,-3.54845548761871,-1.927148701793287,-1.9271456580855049,-1.9270758129834502,-1.9270727692756675,-1.8499842774484874,-1.8499812337407047,-1.8499113886386493,-1.849908344930867,-1.7213857620508297,-1.7213827183430486,-1.7213128732409928,-1.7213098295332099,-1.5986200314976826,-1.5986169877898984,-1.5985471426878477,-1.5985440989800643,-0.22860155910544055,-0.22859851539765771,-0.22852867029560361,-0.22852562658782108,-0.10000304370778294,-0.10000000000000055,-0.0999301548979451,-0.09992711119016204,-0.022838619362983786,-0.022835575655200925,-0.022765730553145576,-0.022762686845363093,0.02276268684536298,0.022765730553145874,0.022835575655200675,0.02283861936298291,0.09992711119016237,0.09993015489794521,0.1000000000000005,0.10000304370778326,0.22852562658782016,0.228528670295603,0.22859851539765774,0.2286015591054409,1.5985440989800628,1.598547142687848,1.5986169877899017,1.5986200314976844,1.7213098295332119,1.7213128732409921,1.7213827183430463,1.7213857620508293,1.8499083449308686,1.8499113886386516,1.8499812337407056,1.8499842774484883,1.9270727692756662,1.9270758129834509,1.9271456580855042,1.9271487017932876,3.548455487618713,3.5484585313264962,3.5485283764285476,3.5485314201363325
0.99,-3.5837515188560602,-3.583751158312978,-3.5837422811656285,-3.583741920622545,-1.9509432024283262,-1.9509428418852428,-1.9509339647378918,-1.950933604194809,-1.8580851512805194,-1.8580847907374358,-1.858075913590088,-1.8580755530470086,-1.732817554118163,-1.7328171935750796,-1.732808316427734,-1.7328079558846474,-1.6256667281186223,-1.6256663675755392,-1.6256574904281915,-1.6256571298851066,-0.22527683485278752,-0.22527647430970404,-0.22526759716235586,-0.22526723661927234,-0.10000923769043223,-0.1000088771473486,-0.09999999999999973,-0.09999963945691677,-0.007151186542626144,-0.007150825999542358,-0.0071419488521937925,-0.007141588309110279,0.007141588309110274,0.00714194885219404,0.007150825999542619,0.00715118654262606,0.09999963945691677,0.10000000000000009,0.10000887714734857,0.10000923769043228,0.22526723661927195,0.22526759716235598,0.2252764743097042,0.22527683485278774,1.6256571298851052,1.6256574904281889,1.6256663675755398,1.6256667281186208,1.7328079558846499,1.7328083164277326,1.7328171935750811,1.732817554118165,1.8580755530470023,1.8580759135900857,1.8580847907374358,1.8580851512805194,1.9509336041948102,1.9509339647378938,1.9509428418852435,1.9509432024283273,3.5837419206225474,3.5837422811656325,3.5837511583129755,3.583751518856059
1.0,-3.619478860719199,-3.6194788607191977,-3.619448753896388,-3.619448753896385,-1.9751713192112141,-1.9751713192112126,-1.975141212388402,-1.9751412123883993,-1.8666088594664971,-1.8666088594664931,-1.866578752643682,-1.8665787526436803,-1.7443075415079867,-1.7443075415079856,-1.7442774346851715,-1.7442774346851686,-1.6529001080755152,-1.652900108075514,-1.6528700012527011,-1.652870001252701,-0.22230131795851124,-0.2223013179585112,-0.22227121113569784,-0.2222712111356975,-0.10000000000000013,-0.1,-0.09996989317718732,-0.09996989317718732,-0.008592566567530416,-0.008592566567530156,-0.00856245974471716,-0.008562459744716488,0.0085624597447172,0.008562459744717676,0.008592566567530553,0.008592566567530713,0.09996989317718671,0.09996989317718687,0.09999999999999995,0.10000000000000009,0.22227121113569767,0.22227121113569798,0.22230131795851057,0.22230131795851107,1.6528700012527016,1.6528700012527022,1.652900108075514,1.6529001080755168,1.7442774346851704,1.7442774346851708,1.7443075415079838,1.7443075415079845,1.8665787526436817,1.8665787526436826,1.8666088594664934,1.8666088594664958,1.9751412123883993,1.9751412123883993,1.975171319211212,1.9751713192112141,3.6194487538963855,3.6194487538963873,3.619478860719198,3.619478860719208
