n,signal_example,mean,variance
1381,0.3938989112472181,-0.006555905937008282,0.11415529916887916
1382,0.3669722561520487,-0.007418718587178483,0.12305061087010609
1383,0.2048728638395424,-0.006701898111573878,0.1193748213533094
1384,0.03561399982501178,7.58724199923716e-05,0.11241800309178261
1385,-0.08385520054846028,0.012604180215777812,0.10596009263665351
1386,-0.18438080612100743,0.022519335673444586,0.10047677136331884
1387,-0.3280222270883841,0.02137181102948963,0.09860559015163252
1388,-0.46535006699404036,0.009342216196403366,0.10242174932842138
1389,-0.4920587934779774,-0.004568575685656936,0.10734967248996062
1390,-0.34679114492677654,-0.009544165809083294,0.10871226464194057
1391,-0.1128023590717804,-0.00794206242303679,0.11059185717099408
1392,0.10290290144755238,-0.006349999617446283,0.11713120100531922
1393,0.25560092828976283,-0.004087165496708436,0.1223176639125246
1394,0.3158076936007097,0.0009662417874963881,0.12246711742879375
1395,0.31935713355560136,0.0053921104860113435,0.11926774178055004
1396,0.3521589811807694,0.008684848158861513,0.11092599279379547
1397,0.4419296977083847,0.0125028404810399,0.10833810283748121
1398,0.4413292983989097,0.009850057645134731,0.11132102085861803
1399,0.26656827881244854,-0.0006006273200410904,0.11070729900436646
1400,0.04176321506342145,-0.012315198749733223,0.11131896861736493
1401,-0.143464200880757,-0.020281634544535042,0.11294946356291062
1402,-0.2888872513984108,-0.022958584573355947,0.11412425378087822
1403,-0.4369677126002782,-0.02106680820284425,0.11313643728054647
1404,-0.574992180177844,-0.0170637424877611,0.11161289208972111
1405,-0.6245144094164756,-0.012931893923790051,0.1129067325457744
1406,-0.4795399386240732,-0.006984347113269478,0.11175056119682748
1407,-0.19857099879124324,0.0005432987162383842,0.10833628504451422
1408,0.03859926879955692,0.005589092164089633,0.10711608585058077
1409,0.1718947987432285,0.009333572974732626,0.10587742031019567
1410,0.20252502988145046,0.012148579527481516,0.10459513069316313
1411,0.17464692497267853,0.011616655154800544,0.10579089045440827
1412,0.17747874337234557,0.007918110829579961,0.10437790026506882
1413,0.2836017784160985,0.005693370912566884,0.10103890445901442
1414,0.36583564778353955,0.005124043558582805,0.10245935955944294
1415,0.2839529571947949,0.003968075519358153,0.10630520362878572
1416,0.14347154985388036,0.0029664350177181042,0.10973631184676261
1417,0.04509282381912442,0.0007439332816068203,0.11169304083484499
1418,-0.006749187293630225,-0.0007923447685561072,0.11268951209497105
1419,-0.10059856120249609,0.001969024338144708,0.11297034464942596
1420,-0.26203946175203097,0.0049560640031534745,0.11223165897099882
1421,-0.3781451852716255,0.005956982381072165,0.10916222009908198
1422,-0.3595575364595558,0.0029238479478641884,0.10596787318782219
1423,-0.2212618350998939,-0.0038294874304134943,0.10305576900988955
1424,-0.05327794825761229,-0.006801675979611164,0.10102441053462236
1425,0.11579542855074297,-0.0072911052178843624,0.10398603519347727
1426,0.2733701338225546,-0.009246735407763747,0.11183838809464997
1427,0.3594947231877654,-0.008871286978864114,0.11785883123270917
1428,0.40396707604789134,-0.003862033940445736,0.12140074740107958
1429,0.4689300777383075,0.003225077102215422,0.11948212528695049
1430,0.5303143761349418,0.012662952781816244,0.11153581402675729
1431,0.48472470645369126,0.020239696342203857,0.10633168519736955
1432,0.28662434426519234,0.01943568599241479,0.10361019513767104
1433,0.034550875177219824,0.011962153180721209,0.10376734464465376
1434,-0.18970329939281685,0.0018191044689966048,0.10740907115183279
1435,-0.3822084776659301,-0.007034531737083242,0.11174564084229666
1436,-0.552112337211402,-0.012987287569545529,0.11665624056913691
1437,-0.6825211786154759,-0.01572010694156377,0.11812243670474314
1438,-0.7215366391983222,-0.01767698734133517,0.11402127923928862
1439,-0.557534189764607,-0.016171519170787546,0.10942299618075302
1440,-0.24751264652993596,-0.009261417927566544,0.1075075743986777
1441,-0.014962230008640805,-0.0042229874688121715,0.10956780570063064
1442,0.08321731371946865,-0.0026168393489757165,0.1118525990622457
1443,0.07991956550136656,-0.0034733812253476205,0.11062165648411453
1444,0.031360529771900805,-0.002263225853486897,0.10741007080326087
1445,0.02580821890377548,0.003332266870395936,0.10349765960317675
1446,0.14692892653393225,0.010055071196655656,0.10103437229049941
1447,0.28301725508674747,0.013138256891157387,0.1049370014231285
1448,0.29289772238659983,0.010127895168038662,0.10785623834842208
1449,0.2613072703142312,0.007605183294200119,0.10797638378185552
1450,0.2698743250343292,0.01038761936471891,0.10966721133870559
1451,0.30815267501702526,0.013933983598402904,0.11149261474484218
1452,0.28006145233474783,0.014233794640632737,0.11173227730382372
1453,0.11137365311044194,0.008949580630064524,0.1104340287354794
1454,-0.07528170376393035,0.0011633157237997723,0.10928854924524663
1455,-0.19596753918885967,-0.004010665184868919,0.10876302244839472
1456,-0.27395005875350265,-0.007735631956927276,0.10889026221484017
1457,-0.3555426306225808,-0.012907165752952903,0.10807984042033464
1458,-0.4270303274083286,-0.018224326228800488,0.1069468337233131
1459,-0.385863899656945,-0.02037084270106902,0.10746542908629181
1460,-0.17387161869215068,-0.016055925542403104,0.10754975234771409
1461,0.058314594972716106,-0.007431609485354806,0.11126514506878304
1462,0.22794591276113882,0.0020473611097552545,0.1195545955174547
1463,0.3319989749901681,0.010182134582382938,0.12421466256536026
1464,0.37651413017378327,0.01728970741671437,0.11987531936156688
1465,0.39882551619832013,0.0249538680032072,0.11064305488528772
1466,0.46557164669679185,0.02983326787717766,0.10361298572567079
1467,0.4915477724933151,0.026796835309553693,0.10282594700360599
1468,0.3411163930966538,0.015080753397874267,0.1050222046385718
1469,0.10301992462945876,-0.0028906388455848596,0.10908334890892327
1470,-0.12503510184146563,-0.01842864144287649,0.11661683154418641
1471,-0.31022475220199563,-0.026347212655956024,0.12198068685885952
1472,-0.46877617787890746,-0.02701601765140463,0.12348962061337602
1473,-0.6117428884951236,-0.025462594828995096,0.12054693184133906
1474,-0.6885143758140583,-0.02430737756593366,0.113119037703412
1475,-0.595035949439778,-0.018711818043091022,0.10823148222018471
1476,-0.3106479040162941,-0.010629840854527147,0.10616574079297479
1477,-0.046667656116038715,-0.004774054826917179,0.10471204627970905
1478,0.09642885506852926,-0.0039292560695929546,0.105942794761182
1479,0.12982220605196843,-0.0033833010302177125,0.10702491729123426
1480,0.09601421121456682,0.0011755986588766123,0.10716247240524078
1481,0.07224742201174748,0.00820568394418505,0.10475774699699623
1482,0.1561726997512937,0.013842591718760748,0.10236521717201139
1483,0.29616504045787123,0.01667467328380014,0.10377184986662842
1484,0.30876054162307887,0.01768200825093943,0.10486133220401381
1485,0.2379494428091809,0.017497644537584213,0.10301148956509032
1486,0.19245484334288576,0.017514697117503725,0.10280037836996957
1487,0.19650433599956107,0.015112348997924246,0.10748883742100893
1488,0.17169685150186947,0.010681576181140311,0.11171510016976177
1489,0.024416806844398575,0.005686631988124521,0.1127726122336123
1490,-0.1533282089859967,-0.0002212908704062021,0.11138693350301956
1491,-0.25166123812049834,-0.004750161049955624,0.11140731416657808
1492,-0.2670760663889326,-0.007344101557612743,0.11102975075056216
1493,-0.2617019835349234,-0.01036871668286891,0.10897897082775154
1494,-0.2567949429032243,-0.014244965487329168,0.10682588156852844
1495,-0.1629917812412313,-0.0158489829678026,0.10855115266907824
1496,0.04231799676637573,-0.01190510076704842,0.11293731374957204
1497,0.2194448737859854,-0.00620243329889985,0.11659999909541315
1498,0.3419965626921294,-0.0025366577527128047,0.11804287842405392
1499,0.4330049300092785,0.0018273640685113723,0.11690329860952552
1500,0.5010094214484067,0.008936289544489762,0.11582611402343743
1501,0.5584580047126497,0.015439023064323954,0.11197429626132337
1502,0.5676973845460259,0.01714299800632196,0.10689205651581604
1503,0.40998539170422693,0.013725168426379719,0.10776630724100901
1504,0.15506029509408242,0.0066121215773220195,0.10991676877720863
1505,-0.10470180818357001,-0.002152762016927674,0.10781397052948151
1506,-0.33384976304448916,-0.010621851873047112,0.10641621869522735
1507,-0.5244481820185323,-0.01657201894128924,0.11028700984935544
1508,-0.6770616904425354,-0.018895055259960145,0.11709303298197819
1509,-0.7666728368948826,-0.017241225074360576,0.11929024234884691
1510,-0.705255740281662,-0.01451780977953273,0.11678811219600715
1511,-0.4209646824989305,-0.011320440366337321,0.11290684241982793
1512,-0.13093716746798068,-0.004626998664851088,0.1066017367546142
1513,0.014463950135261718,0.001975174721144275,0.09901218025088043
1514,0.03774317869996621,0.0032977881274900522,0.09433969718145814
1515,-0.008717044335560474,0.000103859278130147,0.09628299956658651
1516,-0.054020251072212234,-0.001033149904128494,0.10582221119620437
1517,0.0064537593828840065,0.0005962570566053861,0.11480944392450629
1518,0.17766903672664722,0.0032347885560331164,0.11256901861501527
1519,0.2812231880024322,0.009888970070748031,0.10681373466484075
1520,0.3037078672011161,0.020293901740127303,0.10543066790266041
1521,0.3357470047731927,0.028281416946710655,0.10446502001946442
1522,0.39830246980297057,0.027858577713205185,0.10330210893585007
1523,0.44318751394999134,0.01879461322480839,0.1063999809667755
1524,0.36462227990386065,0.007089808115440695,0.1140491641263181
1525,0.15932246452601226,0.000590905631167724,0.11781301501476907
1526,-0.038626983635505284,-0.0027805977849631124,0.11534661911812626
1527,-0.20182097376009792,-0.009203832939907322,0.11079260150887336
1528,-0.3554047792073009,-0.016644657026637966,0.10830455615326062
1529,-0.5010965738023457,-0.020558401366168596,0.10744271938549955
1530,-0.6038423126740282,-0.021545571791905055,0.10949264094900366
1531,-0.5713366755708702,-0.022286171617495777,0.11468947210986624
1532,-0.34765792833708375,-0.01982732182094927,0.11957762358018525
1533,-0.07570336350204486,-0.01280821683696666,0.12179136872507433
1534,0.11634182858328317,-0.0036011312123495343,0.11725143266027581
1535,0.1996924632230956,0.007896939815750412,0.10675003761788758
1536,0.19879929694582935,0.01700448938671611,0.10082235801678124
1537,0.1769552287612592,0.020911334916662506,0.10160345495657552
1538,0.22865990445792117,0.019173299347336154,0.10610589139385285
1539,0.35006274924301367,0.010381855469559425,0.11005733805397537
1540,0.35055263485384386,-0.00017738968253213313,0.10968111970488861
1541,0.22010942013477375,-0.004106063170701103,0.106641350781681
1542,0.08731464030634276,-0.0021831150106935947,0.1082298408333601
1543,0.008006579672054719,-0.0027313051019463718,0.11014311138147515
1544,-0.06037572511873681,-0.006807406199169636,0.10868744092651823
1545,-0.19828532034611304,-0.011254934133902083,0.10721530735864217
1546,-0.35226038875252286,-0.012864390168127671,0.10649233128316657
1547,-0.40913662665807476,-0.008678393613801561,0.10550510934948777
1548,-0.31989874586083367,-0.0035468135520398307,0.10442482122415715
1549,-0.14830306339056826,-0.001977498087496426,0.10439910568772535
1550,0.031553176138357744,0.00017114748629774634,0.10743536593753202
1551,0.2065643660703919,0.00559127792791977,0.10977586105835929
1552,0.32524610845354734,0.012042901939212933,0.10901733676209685
1553,0.37293622592555603,0.017219376586526076,0.10451453513344383
1554,0.41691983575971375,0.02067170461937529,0.10299841899296011
1555,0.49189469033912675,0.02269588237141338,0.10540030087207305
1556,0.5181489100662745,0.023203980172258446,0.10845762799081095
1557,0.3891782908893737,0.01831433160562741,0.11135338952863211
1558,0.14862044993274992,0.010205788649911078,0.11723807485342819
1559,-0.0876442245145078,0.003273509871342325,0.12304089924887368
1560,-0.28591890573628076,-0.0019317679372362442,0.12129669445098301
1561,-0.46196508876284503,-0.006947121044757822,0.11317888496404556
1562,-0.6145744386109253,-0.013642408993738236,0.1078348285614829
1563,-0.7082986266334583,-0.01999267673533796,0.10722985147906341
1564,-0.652085445384629,-0.02570981527776073,0.10849442809844527
1565,-0.383555407967076,-0.02949819958258997,0.11165319552748146
1566,-0.09858049607823353,-0.0297525597843254,0.11974277359302579
1567,0.0640374057006012,-0.02319494295825069,0.12605711232813746
1568,0.10650643982714712,-0.006979080404781641,0.12618756566890377
1569,0.0734930394829817,0.010060698735993608,0.12016324168679729
1570,0.03577899588606795,0.0211662974609329,0.11004407102992558
1571,0.09591871633607636,0.02666535802572234,0.10080566909856181
1572,0.24912675774361445,0.027726120984092092,0.09958447818487225
1573,0.3062672175453411,0.021471423236743715,0.10558577200169474
1574,0.26403127812082805,0.009467858125652331,0.11209467721605343
1575,0.23456898405507595,-0.0033844610623668513,0.11838920804173098
1576,0.25510146068474404,-0.014591052022235191,0.11965380644987816
1577,0.26459443649578346,-0.02180455093611895,0.1105165212608244
1578,0.14969246205879877,-0.02279210748971852,0.09917401667852724
1579,-0.04257218138343231,-0.020718838291767846,0.09811495322313153
1580,-0.18140814948082246,-0.02116152830261578,0.10673982063174037
1581,-0.2480655419132517,-0.022779838685991923,0.11233270278678488
1582,-0.29555558913951424,-0.02119197418677478,0.11292177017848197
1583,-0.35158356092399495,-0.013618244327019866,0.10922076204063906
1584,-0.3473083796580098,0.002279000463796177,0.10230880044592645
1585,-0.17823028406872754,0.020617894114926618,0.09656650220147332
1586,0.050240759204466946,0.031156056414863235,0.09528303924936894
1587,0.22505317819498336,0.030700852166672617,0.09869232739568379
1588,0.34387037055475494,0.02891143104717925,0.1053134410358176
1589,0.41462154998793355,0.028418435763535633,0.11086811317673133
1590,0.45367255383328414,0.026927930821728726,0.11250018648324939
1591,0.5108783872074024,0.024912444992912796,0.11195714889664582
1592,0.5296096539313476,0.019623424269635256,0.11213862915641654
1593,0.3751662720901785,0.010620432236115458,0.11293999674244341
1594,0.12564618953192583,-0.0004014326817739507,0.11333831755710895
1595,-0.12286054745570818,-0.012528855811938949,0.11593509799847997
1596,-0.3331366086552012,-0.023423922740649167,0.12175710216224572
1597,-0.507167210085122,-0.031067699501976347,0.12281510827129266
1598,-0.6532280459305749,-0.03471976551055767,0.11924120715789259
1599,-0.7352687562895251,-0.03558045055134871,0.1138851142399575
1600,-0.6551282250429128,-0.031387620066390044,0.10870389269500592
1601,-0.36522998527148465,-0.023194879002018904,0.1098607329178315
1602,-0.08993942279450134,-0.01705076941431931,0.1122352676188095
1603,0.04971540937936822,-0.013008551069349778,0.11187044097301534
1604,0.07470044904826854,-0.005957894671357179,0.10955000866070312
1605,0.03271410410210598,0.005701046250398486,0.10506269961238095
1606,-0.002410918492173841,0.018514691499068238,0.1018476174142582
1607,0.0724489253320371,0.027726519719455674,0.1000375952642327
1608,0.23383418501884914,0.028623772116959344,0.10186297323327699
1609,0.2986521960065298,0.023933608864604616,0.10548209162610203
1610,0.2827906729684933,0.01952292156821009,0.10752354486583787
1611,0.28536062307226995,0.015267656657877066,0.10703187039055707
1612,0.32824805379855854,0.00924107467114273,0.10503255901577951
1613,0.34660202357511927,0.00014126433415334328,0.10371883445455071
1614,0.22837817114580053,-0.009527964741332088,0.10295684620733166
1615,0.026108781528077114,-0.015563171809004238,0.10303483598182236
1616,-0.1347497088683004,-0.019572759487546217,0.10436152522396247
1617,-0.24440647135301397,-0.021325206924509062,0.10968088782017046
1618,-0.3457382606347916,-0.020037904206416983,0.1134481063297879
1619,-0.4481578460145228,-0.014496986536937402,0.1117535115342157
1620,-0.4890720269153488,-0.0045401588943761485,0.10757399998439514
1621,-0.35410936380796426,0.007193557841020648,0.10592161391764053
1622,-0.10225002088124016,0.01816729383621411,0.10730775481978937
1623,0.11365541737280348,0.0253943941529622,0.10766143665288612
1624,0.253386564232529,0.026554332510852152,0.10708695249430612
1625,0.3163609892215935,0.023863928766665342,0.1075986619389981
1626,0.3261058824542708,0.02150220530321524,0.10911909306595496
1627,0.3544467822645037,0.01807402062835415,0.11062131004461094
1628,0.4427671836824479,0.010640231758658096,0.11319022239905722
1629,0.43201824751197926,0.00025662021188818884,0.11729799261649157
1630,0.25600406101891937,-0.00832349316505986,0.12070932500655676
1631,0.035698601920623296,-0.013939558642437195,0.12168108037429932
1632,-0.1512939502284206,-0.019686492594366865,0.11780404489793701
1633,-0.2979488952997656,-0.02533705271401364,0.11195551264558018
1634,-0.44445692327576203,-0.028412345906938915,0.10886413655459418
1635,-0.5789176647047373,-0.029600919842096514,0.10805573091779903
1636,-0.6201725639890237,-0.03021054210019365,0.10666537987676536
1637,-0.46859969032509735,-0.029344978323735064,0.10670267554776001
1638,-0.18738286922979702,-0.02395517906003927,0.10843760185060092
1639,0.045555729150069946,-0.012479680813603275,0.10782088078074019
1640,0.17364783892514063,0.002318740027513636,0.10346520013019438
1641,0.2008586964694967,0.017563049631697334,0.09926379845562479
1642,0.17347981222414652,0.028406922610565943,0.09967370329762432
1643,0.180831996229294,0.03410723457143437,0.09929955980536766
1644,0.2899498377558232,0.03674632855540653,0.09833794266723815
1645,0.36633634881774885,0.03641694366668759,0.10191079065868067
1646,0.2801026373829822,0.03252208737644944,0.1087026373319735
1647,0.1408819113597899,0.025721974020676535,0.11124908999739476
1648,0.04499205470516663,0.017418823112167896,0.11013048380596858
1649,-0.00786991561015737,0.004955993529448626,0.10688169357990746
1650,-0.10644884321085016,-0.00648114919663499,0.10498610053091512
1651,-0.26902920134733593,-0.014104215725533095,0.10775927604379858
1652,-0.3816274114343271,-0.022101061840776124,0.11470139905916804
1653,-0.35880160472190004,-0.03026816835244325,0.1216572486851999
1654,-0.21949558979316822,-0.032765717968570716,0.12413106375248438
1655,-0.0518151851206826,-0.025636019085892924,0.12245547668868899
1656,0.11866002466307256,-0.013472688175527207,0.11543320177599878
1657,0.2753016936803729,-0.0015940198192280614,0.10499087689530412
1658,0.3589539842171408,0.005340620568589161,0.10133026684884984
1659,0.40308151251623736,0.007072402781530017,0.10271850306182903
1660,0.46873252338708854,0.006711966845190023,0.10586593911094606
1661,0.5298967243605955,0.006039491510849936,0.10949922253067142
1662,0.4825112151503108,0.005504507401310959,0.11345244684656335
1663,0.282332046428263,0.007452326401871745,0.1139985964973079
1664,0.0309531440668564,0.012182836721220773,0.10908617875353428
1665,-0.19185660137712685,0.013986241847184522,0.10307980423504295
1666,-0.38357044605870527,0.011032945813178336,0.10064100731436412
1667,-0.5530499890942919,0.005807717919142724,0.10351721059241294
1668,-0.6828373204115428,-0.0006816397886375691,0.10761658255411716
1669,-0.7197283242270733,-0.006412746324743389,0.11200099746887547
1670,-0.5521965144626422,-0.008282548965047576,0.11747759911185993
1671,-0.2423647658661516,-0.007086237733865762,0.11939631728113173
1672,-0.011622205500920248,-0.005483551472832357,0.11453173882889335
1673,0.08514679898558551,-0.0023500684059736487,0.10565525346815292
1674,0.08101086661301857,0.002499735200990635,0.10140122075602771
1675,0.03247364163905909,0.0068678841788988336,0.10592006185757417
1676,0.028574519646344533,0.008486976259781915,0.11387365962520925
1677,0.15127726713454492,0.007053364900324809,0.12187878135002592
1678,0.2851879156013213,0.003774634579720052,0.12500034675131905
1679,0.2921827605496217,0.004693856718948281,0.11957203388616602
1680,0.2593121543254844,0.011779196766959925,0.11328402253544827
1681,0.2674483850485286,0.01499657943817901,0.11180971151709722
1682,0.3047912418684321,0.0072337787783263,0.11041583992418548
1683,0.273803477899059,-0.007002607347071337,0.10806616959149251
1684,0.10344562396531416,-0.01907909664767042,0.10686804245745263
1685,-0.08157011440383329,-0.024441409312516833,0.11033467393801648
1686,-0.19936805253583523,-0.024983183875505598,0.11519667521126681
1687,-0.2745268324106015,-0.024374606178979224,0.11655772544560747
1688,-0.3537463412759296,-0.022686962492014927,0.1165491102576524
1689,-0.4220748414152269,-0.01664007745536459,0.11412389093103466
1690,-0.37489132298755434,-0.005689743159860459,0.10891716552905135
1691,-0.1601257485318481,0.006526595395355351,0.1034756325484827
1692,0.0692175382594762,0.013542427942534123,0.10171482105716002
1693,0.23570968960374816,0.014216385440756533,0.10176943184551966
1694,0.3380150752274452,0.014763878131084422,0.10280438374066816
1695,0.3824362763848767,0.016514448726725646,0.1046975933360322
1696,0.4068371087047242,0.018163968278778198,0.10809474191341317
1697,0.4747722018996543,0.01814176070662454,0.11272215011561366
1698,0.49143663272381455,0.014365531584651859,0.1172664791971137
1699,0.331755759265183,0.010580838128542436,0.11694607810094645
1700,0.09074914109370699,0.009249746555316084,0.1128752941758852
1701,-0.1376898990035889,0.007353346623199728,0.11199861239341122
1702,-0.3233282404930351,0.0021812300477280842,0.11409868248858496
1703,-0.4826488869818366,-0.007052049768184576,0.11470006826234755
1704,-0.623819564504509,-0.020432356797078916,0.11070930649798014
1705,-0.694520107535368,-0.031571856803148994,0.10610435840265009
1706,-0.5889045701456014,-0.03424756144610405,0.1069740633290568
1707,-0.2981843534030236,-0.03054924208678774,0.11319194025420516
1708,-0.03943618384388562,-0.02652382434205401,0.11692801713210342
1709,0.09578729022428019,-0.0227987176142381,0.11663011137923206
1710,0.12266612256766558,-0.013853620866663318,0.11174405317331422
1711,0.08589659064976113,0.002920261239869291,0.10377033778963982
1712,0.06475359160071406,0.02043204004256435,0.09692942568802448
1713,0.1554491395953368,0.029284365047408195,0.09675847154532871
1714,0.2949424718848268,0.027085294713980433,0.10271576404701203
1715,0.3053712028689249,0.02161756639412721,0.10824124315465924
1716,0.23992300970080463,0.018473704320859752,0.1089169674705648
1717,0.20335146033452647,0.01759655736341432,0.10821621529773755
1718,0.2137991829347105,0.017339226916445735,0.10768766731005185
1719,0.18844394147438176,0.013619705100757266,0.10519933858141974
1720,0.03690712929725473,0.004551921839593373,0.1028077274636742
1721,-0.14192882227734266,-0.007440299349947436,0.10274566111022111
1722,-0.24237567322265952,-0.01696553451698466,0.10654933400861583
1723,-0.26665037500366645,-0.021557907399219,0.11485519020523645
1724,-0.2759613435686402,-0.02253506001308127,0.12017183659432346
1725,-0.28482738205804253,-0.020490739732413596,0.12010331444984215
1726,-0.19830480049219007,-0.015516929161243786,0.11323216713757037
1727,0.010542014061459357,-0.006299451896596342,0.10279722362284087
1728,0.19691001040239442,0.003791488320608496,0.09589849713737722
1729,0.32660432257863253,0.0094893217497053,0.09561129998184031
1730,0.41973586915272454,0.01013135258600601,0.10339080651211174
1731,0.4851788360934453,0.009388005660614035,0.11498028901854342
1732,0.5409374550336417,0.011338111886662504,0.12190769968255298
1733,0.5694192518112652,0.0173638107602786,0.12104466507897454
1734,0.43839828790616564,0.025679877110378602,0.11497935646368766
1735,0.19139554787427854,0.03005840045488171,0.10941930266480136
1736,-0.06996986688714309,0.026972152942452383,0.10551876263902135
1737,-0.30240298630509393,0.014986746730817324,0.10455225799041834
1738,-0.49583146804724043,-0.002215188382022715,0.10855807972209627
1739,-0.6534009273510184,-0.019230256784194065,0.11550045946734092
1740,-0.7553517582452804,-0.03226122609746734,0.12002646782747851
1741,-0.7233757996025771,-0.040299048734988976,0.11948986200222668
1742,-0.46391993404885257,-0.041173957856402606,0.11453114785789173
1743,-0.16025196447745757,-0.03447749205475628,0.11002728929476495
1744,0.006288160681177555,-0.024344855423389128,0.10663284730543746
1745,0.045149353126064815,-0.013265853845381023,0.10496443654457757
1746,0.006139589446651557,-0.004533774472323995,0.10650095583576842
1747,-0.04427636024512046,0.0036008958994175845,0.10855996412243679
1748,-0.0036330400109270255,0.014619903853874456,0.10933889966222772
1749,0.1605657028793817,0.027407961984597374,0.10883766483918288
1750,0.27708876380196196,0.036057756108181016,0.10841669020592798
1751,0.29999284367012446,0.03761585431002587,0.10610706032869167
1752,0.3227555079269076,0.0333135016240871,0.10264032405532607
1753,0.3798711568373602,0.023895678592535073,0.10042981966315954
1754,0.4299540995212257,0.012117090317064259,0.10063616329694317
1755,0.3710223096531744,-0.0006884815471930772,0.10564750194168233
1756,0.17359140969265005,-0.014480862967434414,0.11389936852562264
1757,-0.026026984424635358,-0.025725674907130718,0.11706245484902514
1758,-0.18638588055923333,-0.030746554129781292,0.11668577491592824
1759,-0.33373584597675154,-0.02838011903948384,0.11652179481425405
1760,-0.4767971548108438,-0.02089242044986255,0.1156545093323005
1761,-0.5843839314210725,-0.01240404362759373,0.11102925735784959
1762,-0.5674245840674802,-0.00599450732533138,0.10716761890278768
1763,-0.35701985110204987,-0.0014626342092859926,0.10614038065126268
1764,-0.0857772944352178,0.004358823204862829,0.1069454331071291
1765,0.11398828507817739,0.009598568604037981,0.10558651897600409
1766,0.2087158634766631,0.013947926505261226,0.10524649183298707
1767,0.21688642211682607,0.01583755264743439,0.1089784697789215
1768,0.19650261488535137,0.017651203979115963,0.11218545811601582
1769,0.24128791237692823,0.01959185266855511,0.11066470037762598
1770,0.3588611521806954,0.01750391510995494,0.10879171768665559
1771,0.3622072115547087,0.01225078494174669,0.10930339545917711
1772,0.22515717907499674,0.006666528382090147,0.11211615278269313
1773,0.07726550236715728,0.001632493254981541,0.11418761987462647
1774,-0.01907908792966205,-0.0069155385470536365,0.11455260650590349
1775,-0.09654011051280671,-0.016335860806409273,0.11329405363065323
1776,-0.23265524086095854,-0.02309792669583315,0.11179044559494347
1777,-0.38398235594113783,-0.02586896290298774,0.10691855622205367
1778,-0.43963035605158796,-0.023943583964034797,0.1049903014367881
1779,-0.33996012241832896,-0.020454839436575323,0.10844749236939015
1780,-0.1466998904107596,-0.01476479909554973,0.11579867207760104
1781,0.05202751850427474,-0.006603575810119709,0.12051474258086302
1782,0.22674546154658431,0.0039110994229406395,0.11615252948152403
1783,0.3299939157354679,0.01549881858302638,0.1089891111510461
1784,0.36228745304897075,0.02762344354851164,0.10299795356014638
1785,0.3975820240120151,0.03502177370433493,0.10277856203114906
1786,0.47513530482478733,0.030239652988824493,0.10514700863743276
1787,0.49748382404092145,0.017609767523906698,0.10710755669045356
1788,0.35130255594174586,0.004490526737047177,0.10921913317380551
1789,0.11007071428447067,-0.003939155825076084,0.11112498694743651
1790,-0.11400085216546907,-0.008729127497517053,0.11103461106314176
1791,-0.2965188362654711,-0.014864652616800327,0.10987770607104679
1792,-0.46167722003124884,-0.02216873406466864,0.1089518840044441
1793,-0.6087792651754751,-0.025971944651824605,0.10814145562200976
1794,-0.690615410204217,-0.02282331300199961,0.11078183725269687
1795,-0.6041537652940457,-0.016843336812086555,0.11631700428369482
1796,-0.32283199935534707,-0.009708696868091034,0.11752569029214413
1797,-0.053991295552919503,-0.002241577259824355,0.11426968037431948
1798,0.09543119259444695,0.00577221888531268,0.10719701860555716
1799,0.13141542881252458,0.01589214863708532,0.10028251846402979
1800,0.09752533159775992,0.023849106291336835,0.09772616525014165
1801,0.07032161380486791,0.025915902780743703,0.10172754526461107
1802,0.14953717409097114,0.022055326340851326,0.11317454715456086
1803,0.2916008099947413,0.015864517268854707,0.12326417712025099
1804,0.3083889193444151,0.010366105020153093,0.12319437726072037
1805,0.23703850164231247,0.010208743533573204,0.1172569987902497
1806,0.18990250998182198,0.009463698589360072,0.1133738784085651
1807,0.19462928071617216,0.0018932522096903681,0.10952069820532748
1808,0.17498267548349633,-0.01064427334703228,0.10464014305714428
1809,0.03278329844579344,-0.02616437770652915,0.1027951744777021
1810,-0.14571350498380378,-0.03812225445651226,0.10761928747473716
1811,-0.24566404851893062,-0.04155923460673769,0.11436775588501552
1812,-0.2608417787504765,-0.03889027189537386,0.11591981149050204
1813,-0.2545534732368938,-0.033406301807896714,0.11475500220700559
1814,-0.2519711925109944,-0.022293294378425706,0.1093349813257255
1815,-0.16587505430358726,-0.002800150881755515,0.10274496334964742
1816,0.036276026982301715,0.01854696845701319,0.10003531579014517
1817,0.21562770782717072,0.03294807184236357,0.10217448565979065
1818,0.3406627745217084,0.036309583353731016,0.10578913559883463
1819,0.433704109023691,0.03385523119655122,0.10400609601143933
1820,0.5030810851165306,0.03312431306646315,0.09798205986512241
1821,0.5603104107019402,0.034445611189496496,0.09915664639945992
1822,0.5719337963189958,0.029633890090453256,0.10721491487176384
1823,0.4181873123886368,0.016136295956104104,0.11360481503286338
1824,0.16318289049133075,-0.0019505858029413936,0.11541772862094851
1825,-0.09852403920897067,-0.01637799946681336,0.113500960259402
1826,-0.32984487207316865,-0.02113302645549332,0.11221869360094625
1827,-0.5220893618063203,-0.01914524905262857,0.11254879299497501
1828,-0.6759338056838073,-0.021392612356390547,0.11432144034291024
1829,-0.7681924371965532,-0.029937965252491035,0.11442545910018076
1830,-0.7131053640366394,-0.034303008429609864,0.11221072479542475
1831,-0.4325101801206221,-0.025777873059709324,0.10990960626778502
